house,state,mp_name,constituency,vendor_name,payment_status,work_title,work_id,expenditure_date,disbursed_amount,log_amount,mean,std,state_log_deviation,vendor_count,vendor_mean,vendor_count_log,vendor_mean_ratio,anomaly_prediction,anomaly_score,is_anomaly
Lok Sabha,Odisha,ANANTA NAYAK,KEONJHAR(ST),EMF,Payment Success,Construction of community centers and community halls,WS/MP18146/2025-2026/173490,2025-11-12,75.0,1.8808135922807914,4.463319681510083,1.1908092186143866,-2.1686984353667245,158.0,190.0126582278481,5.0689042022202315,0.3947105455998934,-1,-0.019628572019972257,True
Lok Sabha,Uttarakhand,Mala Rajya Laxmi Shah,TEHRI GARHWAL,DPS PUBLISHING HOUSE,Payment Success,Purchase of books and periodicals for libraries/digitization of library books,WS/MP478/2024-2025/156124,2025-05-15,1080000.0,6.033424157611284,4.575890061676738,0.7785953606778007,1.8720045989815564,117.0,263971.905982906,4.770684624465665,4.091344478415584,-1,-0.01959861761163262,True
Rajya Sabha,Odisha,Dr. Sasmit Patra (2022-28) (2022-2028),,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Construction of rooms and halls in school and colleges,WS/MP131/2024-2025/92627,2025-12-11,7051.0,3.8483123036272846,4.463319681510083,1.1908092186143866,-0.5164617205419479,438.0,2330.735159817352,6.0844994130751715,3.025225740599611,-1,-0.019513312868393973,True
Rajya Sabha,Odisha,Dr. Sasmit Patra (2022-28) (2022-2028),,MEMBER SECY OB AND OC WWB BBSR,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP131/2023-2024/75831,2025-04-22,6938.0,3.841296887490282,4.463319681510083,1.1908092186143866,-0.522353022042927,438.0,2330.735159817352,6.0844994130751715,2.9767431837016165,-1,-0.019513312868393973,True
Lok Sabha,Odisha,DHARMENDRA PRADHAN,SAMBALPUR,MEMBER SECY OB AND OC WWB BBSR,Payment In-Progress,Construction of public irrigation facilities,WS/MP18150/2026-2027/272840,2026-08-21,7000.0,3.8451600776519457,4.463319681510083,1.1908092186143866,-0.5191088498436566,438.0,2330.735159817352,6.0844994130751715,3.0033442326191,-1,-0.019513312868393973,True
Lok Sabha,Odisha,DHARMENDRA PRADHAN,SAMBALPUR,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Construction of rooms and halls in school and colleges,WS/MP18150/2025-2026/245091,2026-05-20,7024.0,3.8466463285771173,4.463319681510083,1.1908092186143866,-0.5178607482150002,438.0,2330.735159817352,6.0844994130751715,3.0136414128452227,-1,-0.019513312868393973,True
Lok Sabha,Odisha,Shri Jual Oram,SUNDARGARH (ST),MEMBER SECY OB AND OC WWB BBSR,Payment Success,Construction of community centers and community halls,WS/MP370/2024-2025/145449,2025-05-08,7000.0,3.8451600776519457,4.463319681510083,1.1908092186143866,-0.5191088498436566,438.0,2330.735159817352,6.0844994130751715,3.0033442326191,-1,-0.019513312868393973,True
Lok Sabha,Odisha,Smt Aparajita Sarangi,BHUBANESWAR,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Construction of public libraries and reading rooms,WS/MP300/2025-2026/199515,2026-03-12,7077.0,3.849910558301496,4.463319681510083,1.1908092186143866,-0.5151195620758997,438.0,2330.735159817352,6.0844994130751715,3.0363810191779104,-1,-0.019513312868393973,True
Lok Sabha,Odisha,DHARMENDRA PRADHAN,SAMBALPUR,MEMBER SECY OB AND OC WWB BBSR,Payment In-Progress,Construction of public irrigation facilities,WS/MP18150/2026-2027/272770,2026-08-25,7000.0,3.8451600776519457,4.463319681510083,1.1908092186143866,-0.5191088498436566,438.0,2330.735159817352,6.0844994130751715,3.0033442326191,-1,-0.019513312868393973,True
Lok Sabha,Odisha,Smt Aparajita Sarangi,BHUBANESWAR,MEMBER SECY OB AND OC WWB BBSR,Payment In-Progress,Construction of community centers and community halls,WS/MP300/2025-2026/226393,2026-08-25,7000.0,3.8451600776519457,4.463319681510083,1.1908092186143866,-0.5191088498436566,438.0,2330.735159817352,6.0844994130751715,3.0033442326191,-1,-0.019513312868393973,True
Lok Sabha,Tamil Nadu,ARUN NEHRU,PERAMBALUR,MODERN INDUSTRIES,Payment Success,Construction of rooms and halls in school and colleges,WS/MP18180/2025-2026/178537,2026-03-23,9971.0,3.998782269831736,5.7177282197633845,0.4497060558405531,-3.822376700528833,3.0,1437880.3333333333,1.3862943611198906,0.006934513094622385,-1,-0.019389292872889485,True
Lok Sabha,Himachal Pradesh,RAJEEV BHARDWAJ,KANGRA,EXECUTIVE OFFICER MUNICIPAL COUNCIL NURPUR,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/165533,2025-05-27,900000.0,5.954242991988481,5.0357558139091765,0.3981897135113444,2.306657221202017,5.0,260000.0,1.791759469228055,3.4615384615384617,-1,-0.019379087030234943,True
Rajya Sabha,West Bengal,Ms. Dola Sen (2023-29) (2023-2029),,KHIVRAJ MOTORS,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP218/2024-2025/171165,2025-11-04,13587700.0,7.133145981568699,5.595904606090499,0.4383067199146974,3.507227486216447,20.0,7570290.0,3.044522437723423,1.794871794871795,-1,-0.019353784144880648,True
Lok Sabha,Uttar Pradesh,AKHILESH YADAV,KANNAUJ,DIVYANSHU CONSTRUCTION,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18345/2025-2026/234719,2026-03-11,778800.0,5.89142650049335,5.2394868954404945,0.5548947427641531,1.1748887758519444,181.0,145872.28729281767,5.204006687076795,5.3389167637898955,-1,-0.019242227542324075,True
Rajya Sabha,Punjab,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),,SAGGU BUILDING MATERIAL,Payment Success,Construction of community centers and community halls,WS/MP235/2026-2027/290362,2026-07-11,500000.0,5.698970872924114,4.699928377134102,0.5546092002274752,1.8013449747682722,10.0,105595.5,2.3978952727983707,4.735050262558537,-1,-0.019200045304579416,True
Lok Sabha,Odisha,Shri Bhartruhari Mahtab,CUTTACK,Bdo Bhapur Mplad,Payment Success,Construction of community centers and community halls,WS/MP372/2025-2026/185708,2025-09-23,72.0,1.863322860120456,4.463319681510083,1.1908092186143866,-2.1833865414771956,10.0,2755.6,2.3978952727983707,0.0261286108288576,-1,-0.019096958766562033,True
Lok Sabha,Odisha,RUDRA NARAYAN PANY,DHENKANAL,EMF,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP18141/2025-2026/239835,2026-07-17,352.0,2.5477747053878224,4.463319681510083,1.1908092186143866,-1.6086077821526856,158.0,190.0126582278481,5.0689042022202315,1.8525081606821663,-1,-0.019084700567351676,True
Lok Sabha,Telangana,VAMSI KRISHNA GADDAM,PEDDAPALLE,DASARI SADANANDAM,Payment Success,Construction of buildings for community cultural activities,WS/MP18388/2025-2026/184093,2025-11-17,4296915.0,6.633156863785588,5.345559125587434,0.33883064020795767,3.8001219057635685,2.0,2494945.5,1.0986122886681098,1.7222480410894747,-1,-0.019073608091280225,True
Rajya Sabha,Madhya Pradesh,Smt. Sumitra Balmik (2022-28) (2022-2028),,ANURUDH PRATAP SINGH,Payment Success,Development of playfields and sports grounds,WS/MP107/2023-2024/90553,2024-02-25,2200.0,3.342620042553348,5.188665529226982,0.4692888662406491,-3.933708254069233,3.0,1701.6666666666667,1.3862943611198906,1.2928501469147893,-1,-0.018982448643527272,True
Lok Sabha,West Bengal,Asit Kumar Mal,BOLPUR(SC),MD SADDAM,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP858/2025-2026/181123,2025-07-01,4997955.0,6.698792428452832,5.595904606090499,0.4383067199146974,2.516246665296339,11.0,2095777.3636363635,2.4849066497880004,2.384773825082305,-1,-0.018854290977200372,True
Rajya Sabha,Uttar Pradesh,Dr. K. Laxman (2022-28) (2022-2028),,Unnati construction,Payment Success,Construction of community centers and community halls,WS/MP180/2024-2025/140361,2025-01-13,2907471.0,6.463515541008724,5.2394868954404945,0.5548947427641531,2.205875369211199,33.0,1132648.121212121,3.5263605246161616,2.5669675740851665,-1,-0.018742221474683962,True
Rajya Sabha,Madhya Pradesh,Smt. Sumitra Balmik (2022-28) (2022-2028),,Nidhi Vishwakarma,Payment Success,Construction of culverts and bridges,WS/MP107/2023-2024/90552,2024-03-22,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,2.0,2000.0,1.0986122886681098,0.9,-1,-0.018738736489169572,True
Lok Sabha,Uttar Pradesh,DEVESH SHAKYA,ETAH,SOMYA CONSTRUCTION,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18213/2025-2026/248513,2026-04-06,737500.0,5.867762613523675,5.2394868954404945,0.5548947427641531,1.1322430537969916,331.0,148286.2658610272,5.805134968916488,4.973488243956319,-1,-0.018720473007234673,True
Rajya Sabha,Karnataka,Shri Jaggesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP084/2024-2025/133782,2024-11-21,2000000.0,6.301030212811168,5.330132366384682,0.5548164189387811,1.7499443298443838,355.0,701098.1633802817,5.87493073085203,2.852667578470296,-1,-0.01862616691972685,True
Rajya Sabha,Karnataka,Shri Jairam Ramesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,Construction of community centers and community halls,WS/MP833/2025-2026/16089,2026-06-17,2000000.0,6.301030212811168,5.330132366384682,0.5548164189387811,1.7499443298443838,355.0,701098.1633802817,5.87493073085203,2.852667578470296,-1,-0.01862616691972685,True
Rajya Sabha,Karnataka,Shri Jairam Ramesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP833/2024-2025/74910,2024-08-26,2000000.0,6.301030212811168,5.330132366384682,0.5548164189387811,1.7499443298443838,355.0,701098.1633802817,5.87493073085203,2.852667578470296,-1,-0.01862616691972685,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,REKHA PARASRAM SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-23,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,NIRMALA LAXMAN SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-23,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,NIRMALA LAXMAN SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-23,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,NIRMALA LAXMAN SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-23,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,NIRMALA LAXMAN SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-16,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,REKHA PARASRAM SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-16,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,REKHA PARASRAM SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-23,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,REKHA PARASRAM SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-23,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,NIRMALA LAXMAN SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-16,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,REKHA PARASRAM SATPUTE,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP106/2023-2024/26208,2024-10-16,1800.0,3.2555137128195333,5.188665529226982,0.4692888662406491,-4.119321713070724,5.0,1800.0,1.791759469228055,1.0,-1,-0.01844681254850533,True
Lok Sabha,Delhi,Yogendra Chandoliya,NORTH WEST DELHI(SC),MASTER ELECTRIC STORE,Payment Success,Lighting of public spaces,WS/MP18398/2025-2026/250458,2026-08-17,3731085.0,6.571835259465647,5.649264549534103,0.3569187115608803,2.5848202407123715,4.0,1622186.25,1.6094379124341003,2.3000349065959598,-1,-0.018342676166735683,True
Lok Sabha,Uttar Pradesh,RAKESH RATHOR,SITAPUR,EE EDD BISWAN,Payment Success,Lighting of public spaces,WS/MP18241/2025-2026/174147,2026-05-16,155230.0,5.190978455224618,5.2394868954404945,0.5548947427641531,-0.08741917426399863,27.0,19684.51851851852,3.332204510175204,7.885892654878246,-1,-0.018318143111677676,True
Lok Sabha,Uttar Pradesh,DEVESH SHAKYA,ETAH,SOMYA CONSTRUCTION,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18213/2025-2026/258556,2026-03-23,719800.0,5.857212445670852,5.2394868954404945,0.5548947427641531,1.113230136499796,331.0,148286.2658610272,5.805134968916488,4.8541245261013675,-1,-0.018309786045104137,True
Lok Sabha,Uttar Pradesh,DEVESH SHAKYA,ETAH,SOMYA CONSTRUCTION,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18213/2025-2026/248516,2026-03-23,725700.0,5.860757721530189,5.2394868954404945,0.5548947427641531,1.119619232640222,331.0,148286.2658610272,5.805134968916488,4.893912432053018,-1,-0.018309786045104137,True
Lok Sabha,West Bengal,Shri Deepak (Dev) Adhikari,GHATAL,DREAM CONSTRUCTION,Payment Success,Lighting of public spaces,WS/MP249/2025-2026/186406,2025-07-04,2399935.0,6.380199660371003,5.595904606090499,0.4383067199146974,1.7893749254703262,5.0,759982.2,1.791759469228055,3.1578831714742797,-1,-0.0182465445244564,True
Lok Sabha,Odisha,Shri Jual Oram,SUNDARGARH (ST),MEMBER SECY OB AND OC WWB BBSR,Payment Success,Construction of community centers and community halls,WS/MP370/2024-2025/145534,2025-12-29,300.0,2.4785664955938436,4.463319681510083,1.1908092186143866,-1.6667264200605352,438.0,2330.735159817352,6.0844994130751715,0.12871475282653286,-1,-0.018107475522959215,True
Lok Sabha,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),SONU ELECTRICALS,Payment Success,Construction of rooms and halls in school and colleges,WS/MP380/2025-2026/199112,2026-01-12,1000.0,3.000434077479319,4.699928377134102,0.5546092002274752,-3.0643096056786083,1.0,1000.0,0.6931471805599453,1.0,-1,-0.018027603334520026,True
Lok Sabha,West Bengal,Asit Kumar Mal,BOLPUR(SC),BIDYUT BHANDARI,Payment Success,Lighting of public spaces,WS/MP858/2025-2026/229124,2025-11-11,5499446.0,6.740319020962781,5.595904606090499,0.4383067199146974,2.6109898910402443,15.0,2474185.8,2.772588722239781,2.2227295945195387,-1,-0.017873400855998645,True
Lok Sabha,Andhra Pradesh,Maddila Gurumoorthy,TIRUPATI(SC),AAO ERO Srikalahasti,Payment Success,Installing community drinking water plants,WS/MP529/2024-2025/148900,2025-10-23,2400.0,3.3803921600570273,5.60773170892532,0.3625772186175567,-6.143076383454942,1.0,2400.0,0.6931471805599453,1.0,-1,-0.017777900228351684,True
Rajya Sabha,Madhya Pradesh,Shri Vivek K. Tankha (2022-28) (2022-2028),,TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP106/2023-2024/16088,2025-12-10,3535.0,3.5485122563410356,5.188665529226982,0.4692888662406491,-3.49497588984965,16.0,62500.0,2.833213344056216,0.05656,-1,-0.017769198279499743,True
Rajya Sabha,Punjab,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),,Punjab Police Housing Corporation Limited,Payment Success,Providing CCTV camera system for security of public areas,WS/MP235/2025-2026/205908,2025-09-29,15070157.0,7.17811780561048,4.699928377134102,0.5546092002274752,4.4683525398784205,2.0,9761644.5,1.0986122886681098,1.5438133400576102,-1,-0.01775359680793498,True
Lok Sabha,Manipur,ANGOMCHA BIMOL AKOIJAM,INNER MANIPUR,Murphy Thumrah,Payment Success,Construction of community centers and community halls,WS/MP18371/2025-2026/237932,2025-10-20,4050000.0,6.60745513044786,5.931047171769868,0.4101736976150395,1.6490768730685939,56.0,1456708.0892857143,4.04305126783455,2.7802413055768,-1,-0.017726942848608318,True
Lok Sabha,Uttar Pradesh,Jai Prakash,HARDOI (SC),R S ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP792/2024-2025/136732,2024-12-03,3563130.0,6.551831789662629,5.2394868954404945,0.5548947427641531,2.3650339300113354,13.0,1424725.0,2.6390573296152584,2.5009247398620786,-1,-0.017672884730086547,True
Lok Sabha,Uttar Pradesh,Jai Prakash,HARDOI (SC),R S ENTERPRISES,Payment Success,Lighting of public spaces,WS/MP792/2024-2025/136735,2024-11-08,3563131.0,6.551831911548246,5.2394868954404945,0.5548947427641531,2.3650341496667187,13.0,1424725.0,2.6390573296152584,2.500925441751917,-1,-0.017672884730086547,True
Lok Sabha,Punjab,Smt Harsimrat Kaur Badal,BHATINDA,Lovely Singh,Payment Success,Construction of rooms and halls in school and colleges,WS/MP716/2025-2026/203949,2025-11-11,1500.0,3.1763806922432702,4.699928377134102,0.5546092002274752,-2.7470652925806895,2.0,5105.0,1.0986122886681098,0.2938295788442703,-1,-0.01767212228405257,True
