sr_no,state,constituency,mp_name,work,work_category,recommended_date,recommended_amount
1630,Delhi,Constituency_289,MP_Name_289,DL/795/2023-2024/2630 - Construction of Sanitation facility,Drinking Water,12-01-2023,798195
1631,Delhi,Constituency_289,MP_Name_289,DL/729/2023-2024/2631 - Construction of Electricity facility,Health,13-08-2024,663252
1632,Delhi,Constituency_289,MP_Name_289,DL/100/2023-2024/2632 - Construction of Sanitation facility,Health,30-07-2021,1225917
1633,Delhi,Constituency_289,MP_Name_289,DL/556/2023-2024/2633 - Construction of Electricity facility,Drinking Water,19-04-2021,836511
1634,Delhi,Constituency_289,MP_Name_289,DL/243/2023-2024/2634 - Construction of Electricity facility,Electricity,11-02-2021,1647848
1635,Delhi,Constituency_289,MP_Name_289,DL/864/2021-2022/2635 - Construction of Education facility,Roads,05-10-2024,808613
1636,Delhi,Constituency_289,MP_Name_289,DL/364/2022-2023/2636 - Construction of Electricity facility,Education,06-10-2022,1281427
1637,Gujarat,Constituency_290,MP_Name_290,GJ/122/2021-2022/2637 - Construction of Drinking Water facility,Education,14-10-2024,1462306
1638,Gujarat,Constituency_290,MP_Name_290,GJ/991/2021-2022/2638 - Construction of Drinking Water facility,Drinking Water,15-01-2022,1769429
1639,Gujarat,Constituency_290,MP_Name_290,GJ/964/2023-2024/2639 - Construction of Health facility,Health,28-02-2021,1515382
1640,Gujarat,Constituency_290,MP_Name_290,GJ/506/2023-2024/2640 - Construction of Electricity facility,Electricity,30-11-2024,558731
1641,Gujarat,Constituency_290,MP_Name_290,GJ/266/2022-2023/2641 - Construction of Drinking Water facility,Health,07-11-2022,1060471
1642,Gujarat,Constituency_290,MP_Name_290,GJ/854/2022-2023/2642 - Construction of Roads facility,Sanitation,15-12-2023,519988
1643,Gujarat,Constituency_290,MP_Name_290,GJ/386/2021-2022/2643 - Construction of Electricity facility,Roads,09-04-2021,762790
1644,Gujarat,Constituency_290,MP_Name_290,GJ/952/2022-2023/2644 - Construction of Education facility,Sanitation,03-08-2021,1918282
1645,Bihar,Constituency_291,MP_Name_291,BR/304/2022-2023/2645 - Construction of Health facility,Sanitation,23-10-2024,925506
1646,Bihar,Constituency_291,MP_Name_291,BR/789/2023-2024/2646 - Construction of Roads facility,Health,27-10-2023,1982921
1647,Bihar,Constituency_291,MP_Name_291,BR/947/2022-2023/2647 - Construction of Electricity facility,Sanitation,27-02-2021,863269
1648,Bihar,Constituency_291,MP_Name_291,BR/894/2023-2024/2648 - Construction of Sanitation facility,Sanitation,18-10-2024,1799493
1649,Madhya Pradesh,Constituency_292,MP_Name_292,MP/816/2022-2023/2649 - Construction of Roads facility,Sanitation,06-08-2022,1360687
1650,Madhya Pradesh,Constituency_292,MP_Name_292,MP/911/2023-2024/2650 - Construction of Sanitation facility,Sanitation,11-02-2024,1499275
1651,Madhya Pradesh,Constituency_292,MP_Name_292,MP/534/2023-2024/2651 - Construction of Drinking Water facility,Drinking Water,13-08-2021,1103335
1652,Madhya Pradesh,Constituency_292,MP_Name_292,MP/399/2023-2024/2652 - Construction of Drinking Water facility,Education,03-05-2022,616606
1653,Madhya Pradesh,Constituency_292,MP_Name_292,MP/173/2023-2024/2653 - Construction of Education facility,Education,13-06-2023,638940
1654,Madhya Pradesh,Constituency_292,MP_Name_292,MP/334/2022-2023/2654 - Construction of Roads facility,Education,22-04-2022,1950829
1655,Madhya Pradesh,Constituency_292,MP_Name_292,MP/658/2023-2024/2655 - Construction of Sanitation facility,Health,02-04-2021,1098676
1656,Gujarat,Constituency_293,MP_Name_293,GJ/496/2023-2024/2656 - Construction of Sanitation facility,Drinking Water,20-10-2023,871467
1657,Gujarat,Constituency_293,MP_Name_293,GJ/630/2021-2022/2657 - Construction of Electricity facility,Health,23-08-2024,1113755
1658,Gujarat,Constituency_293,MP_Name_293,GJ/828/2021-2022/2658 - Construction of Drinking Water facility,Health,03-02-2021,1405952
1659,Rajasthan,Constituency_294,MP_Name_294,RJ/112/2023-2024/2659 - Construction of Education facility,Electricity,22-04-2023,961751
1660,Rajasthan,Constituency_294,MP_Name_294,RJ/536/2023-2024/2660 - Construction of Education facility,Education,30-07-2021,1782654
1661,Rajasthan,Constituency_294,MP_Name_294,RJ/395/2022-2023/2661 - Construction of Drinking Water facility,Sanitation,27-02-2022,726956
1662,Rajasthan,Constituency_294,MP_Name_294,RJ/183/2022-2023/2662 - Construction of Drinking Water facility,Sanitation,09-07-2022,1097794
1663,Tamil Nadu,Constituency_295,MP_Name_295,TN/416/2022-2023/2663 - Construction of Health facility,Sanitation,20-06-2023,1024233
1664,Tamil Nadu,Constituency_295,MP_Name_295,TN/775/2021-2022/2664 - Construction of Drinking Water facility,Roads,01-08-2024,1701056
1665,Tamil Nadu,Constituency_295,MP_Name_295,TN/363/2023-2024/2665 - Construction of Drinking Water facility,Education,18-07-2022,1931367
1666,Tamil Nadu,Constituency_295,MP_Name_295,TN/669/2022-2023/2666 - Construction of Electricity facility,Education,08-02-2023,1484206
1667,Tamil Nadu,Constituency_295,MP_Name_295,TN/901/2021-2022/2667 - Construction of Electricity facility,Sanitation,10-12-2024,1525971
1668,Tamil Nadu,Constituency_295,MP_Name_295,TN/695/2022-2023/2668 - Construction of Electricity facility,Sanitation,30-04-2024,1226847
1669,Tamil Nadu,Constituency_295,MP_Name_295,TN/380/2021-2022/2669 - Construction of Electricity facility,Education,06-02-2024,1303868
1670,West Bengal,Constituency_296,MP_Name_296,WB/640/2021-2022/2670 - Construction of Roads facility,Roads,26-06-2021,674046
1671,West Bengal,Constituency_296,MP_Name_296,WB/440/2022-2023/2671 - Construction of Roads facility,Electricity,24-09-2024,1762414
1672,West Bengal,Constituency_296,MP_Name_296,WB/829/2023-2024/2672 - Construction of Education facility,Roads,18-08-2022,1204032
1673,West Bengal,Constituency_296,MP_Name_296,WB/804/2022-2023/2673 - Construction of Roads facility,Drinking Water,23-02-2021,1616813
1674,Rajasthan,Constituency_297,MP_Name_297,RJ/212/2022-2023/2674 - Construction of Drinking Water facility,Electricity,23-01-2022,1556132
1675,Rajasthan,Constituency_297,MP_Name_297,RJ/283/2021-2022/2675 - Construction of Drinking Water facility,Drinking Water,22-08-2021,784989
1676,Rajasthan,Constituency_297,MP_Name_297,RJ/627/2023-2024/2676 - Construction of Sanitation facility,Electricity,12-09-2024,1697328
1677,Rajasthan,Constituency_297,MP_Name_297,RJ/585/2021-2022/2677 - Construction of Sanitation facility,Electricity,31-07-2022,1450502
1678,West Bengal,Constituency_298,MP_Name_298,WB/646/2021-2022/2678 - Construction of Education facility,Health,02-09-2024,735458
1679,West Bengal,Constituency_298,MP_Name_298,WB/906/2021-2022/2679 - Construction of Education facility,Sanitation,13-04-2024,1751919
1680,West Bengal,Constituency_298,MP_Name_298,WB/578/2021-2022/2680 - Construction of Education facility,Electricity,01-11-2024,1534550
1681,West Bengal,Constituency_298,MP_Name_298,WB/737/2023-2024/2681 - Construction of Electricity facility,Roads,30-04-2024,839298
1682,West Bengal,Constituency_298,MP_Name_298,WB/433/2022-2023/2682 - Construction of Roads facility,Education,10-05-2023,1421852
1683,Karnataka,Constituency_299,MP_Name_299,KA/788/2022-2023/2683 - Construction of Drinking Water facility,Drinking Water,20-04-2024,1875446
1684,Karnataka,Constituency_299,MP_Name_299,KA/578/2023-2024/2684 - Construction of Education facility,Drinking Water,27-04-2023,728782
1685,Karnataka,Constituency_299,MP_Name_299,KA/371/2022-2023/2685 - Construction of Drinking Water facility,Health,19-12-2021,1975697
1686,Karnataka,Constituency_299,MP_Name_299,KA/810/2022-2023/2686 - Construction of Roads facility,Electricity,03-01-2021,982595
1687,Tamil Nadu,Constituency_300,MP_Name_300,TN/306/2021-2022/2687 - Construction of Drinking Water facility,Health,30-08-2021,1366483
1688,Tamil Nadu,Constituency_300,MP_Name_300,TN/592/2023-2024/2688 - Construction of Sanitation facility,Electricity,10-05-2022,1669559
1689,Tamil Nadu,Constituency_300,MP_Name_300,TN/300/2022-2023/2689 - Construction of Sanitation facility,Education,18-02-2024,1506338
1690,Gujarat,Constituency_301,MP_Name_301,GJ/689/2021-2022/2690 - Construction of Education facility,Drinking Water,10-01-2022,906352
1691,Gujarat,Constituency_301,MP_Name_301,GJ/879/2023-2024/2691 - Construction of Education facility,Electricity,10-06-2021,1999323
1692,Gujarat,Constituency_301,MP_Name_301,GJ/518/2022-2023/2692 - Construction of Sanitation facility,Electricity,06-04-2023,549918
1693,Delhi,Constituency_302,MP_Name_302,DL/605/2023-2024/2693 - Construction of Health facility,Health,11-08-2021,554063
1694,Delhi,Constituency_302,MP_Name_302,DL/125/2023-2024/2694 - Construction of Education facility,Roads,29-03-2023,1584426
1695,Delhi,Constituency_302,MP_Name_302,DL/371/2023-2024/2695 - Construction of Education facility,Roads,14-08-2022,588038
1696,Delhi,Constituency_302,MP_Name_302,DL/121/2023-2024/2696 - Construction of Education facility,Education,13-01-2023,1766917
1697,Karnataka,Constituency_303,MP_Name_303,KA/213/2021-2022/2697 - Construction of Sanitation facility,Health,13-11-2021,1481359
1698,Karnataka,Constituency_303,MP_Name_303,KA/379/2023-2024/2698 - Construction of Sanitation facility,Roads,26-08-2024,1909228
1699,Karnataka,Constituency_303,MP_Name_303,KA/692/2021-2022/2699 - Construction of Drinking Water facility,Education,27-06-2022,1606410
1700,Karnataka,Constituency_303,MP_Name_303,KA/267/2023-2024/2700 - Construction of Electricity facility,Sanitation,14-10-2024,582004
1701,Karnataka,Constituency_303,MP_Name_303,KA/172/2021-2022/2701 - Construction of Electricity facility,Drinking Water,25-03-2022,1571810
1702,Karnataka,Constituency_303,MP_Name_303,KA/206/2023-2024/2702 - Construction of Health facility,Electricity,03-05-2023,700833
1703,Karnataka,Constituency_303,MP_Name_303,KA/789/2021-2022/2703 - Construction of Roads facility,Electricity,29-08-2023,1434125
1704,Tamil Nadu,Constituency_304,MP_Name_304,TN/523/2021-2022/2704 - Construction of Drinking Water facility,Electricity,03-04-2023,788411
1705,Tamil Nadu,Constituency_304,MP_Name_304,TN/699/2023-2024/2705 - Construction of Health facility,Education,12-01-2021,1801054
1706,Tamil Nadu,Constituency_304,MP_Name_304,TN/538/2021-2022/2706 - Construction of Drinking Water facility,Education,13-10-2021,808852
1707,Tamil Nadu,Constituency_304,MP_Name_304,TN/179/2021-2022/2707 - Construction of Electricity facility,Education,18-10-2021,1253196
1708,Maharashtra,Constituency_305,MP_Name_305,MH/626/2022-2023/2708 - Construction of Education facility,Electricity,06-01-2023,1700949
1709,Maharashtra,Constituency_305,MP_Name_305,MH/996/2023-2024/2709 - Construction of Sanitation facility,Drinking Water,24-01-2022,1844344
1710,Maharashtra,Constituency_305,MP_Name_305,MH/616/2022-2023/2710 - Construction of Education facility,Drinking Water,27-04-2024,628323
1711,Maharashtra,Constituency_305,MP_Name_305,MH/325/2021-2022/2711 - Construction of Health facility,Sanitation,26-05-2023,1241598
1712,Maharashtra,Constituency_305,MP_Name_305,MH/990/2023-2024/2712 - Construction of Sanitation facility,Sanitation,18-10-2021,1459352
1713,Maharashtra,Constituency_305,MP_Name_305,MH/370/2021-2022/2713 - Construction of Roads facility,Health,05-07-2024,1755844
1714,Rajasthan,Constituency_306,MP_Name_306,RJ/104/2022-2023/2714 - Construction of Sanitation facility,Drinking Water,18-07-2021,1869184
1715,Rajasthan,Constituency_306,MP_Name_306,RJ/284/2022-2023/2715 - Construction of Sanitation facility,Electricity,11-10-2022,1135096
1716,Rajasthan,Constituency_306,MP_Name_306,RJ/165/2021-2022/2716 - Construction of Electricity facility,Sanitation,21-07-2024,507598
1717,Madhya Pradesh,Constituency_307,MP_Name_307,MP/516/2021-2022/2717 - Construction of Electricity facility,Roads,05-05-2024,772065
1718,Madhya Pradesh,Constituency_307,MP_Name_307,MP/579/2023-2024/2718 - Construction of Electricity facility,Roads,04-03-2022,1158622
1719,Madhya Pradesh,Constituency_307,MP_Name_307,MP/355/2022-2023/2719 - Construction of Education facility,Education,20-09-2023,1741939
1720,Gujarat,Constituency_308,MP_Name_308,GJ/206/2022-2023/2720 - Construction of Roads facility,Electricity,26-06-2024,1438080
1721,Gujarat,Constituency_308,MP_Name_308,GJ/998/2022-2023/2721 - Construction of Roads facility,Roads,29-04-2022,762766
1722,Gujarat,Constituency_308,MP_Name_308,GJ/365/2023-2024/2722 - Construction of Electricity facility,Electricity,06-06-2022,1739757
1723,Gujarat,Constituency_308,MP_Name_308,GJ/555/2023-2024/2723 - Construction of Health facility,Drinking Water,05-04-2021,530370
1724,Gujarat,Constituency_308,MP_Name_308,GJ/510/2022-2023/2724 - Construction of Health facility,Roads,20-04-2024,1113015
1725,Gujarat,Constituency_308,MP_Name_308,GJ/155/2023-2024/2725 - Construction of Electricity facility,Sanitation,05-06-2023,688325
1726,Gujarat,Constituency_308,MP_Name_308,GJ/179/2022-2023/2726 - Construction of Roads facility,Electricity,29-08-2022,1336520
1727,Maharashtra,Constituency_309,MP_Name_309,MH/157/2023-2024/2727 - Construction of Education facility,Roads,04-09-2023,1288878
1728,Maharashtra,Constituency_309,MP_Name_309,MH/529/2023-2024/2728 - Construction of Drinking Water facility,Drinking Water,15-07-2024,1944285
1729,Maharashtra,Constituency_309,MP_Name_309,MH/231/2021-2022/2729 - Construction of Sanitation facility,Roads,23-08-2022,873125
1730,Maharashtra,Constituency_309,MP_Name_309,MH/192/2023-2024/2730 - Construction of Drinking Water facility,Drinking Water,25-04-2022,1633396
1731,Maharashtra,Constituency_309,MP_Name_309,MH/799/2023-2024/2731 - Construction of Drinking Water facility,Roads,15-09-2024,812545
1732,Maharashtra,Constituency_309,MP_Name_309,MH/255/2022-2023/2732 - Construction of Sanitation facility,Drinking Water,15-02-2021,1468153
1733,Maharashtra,Constituency_309,MP_Name_309,MH/706/2023-2024/2733 - Construction of Health facility,Drinking Water,13-08-2023,1434852
1734,Maharashtra,Constituency_309,MP_Name_309,MH/591/2021-2022/2734 - Construction of Education facility,Electricity,13-12-2024,1913260
1735,Uttar Pradesh,Constituency_310,MP_Name_310,UP/582/2022-2023/2735 - Construction of Drinking Water facility,Drinking Water,12-08-2024,1115575
1736,Uttar Pradesh,Constituency_310,MP_Name_310,UP/961/2022-2023/2736 - Construction of Drinking Water facility,Sanitation,24-12-2021,1175790
1737,Uttar Pradesh,Constituency_310,MP_Name_310,UP/573/2021-2022/2737 - Construction of Drinking Water facility,Education,05-03-2023,1474237
1738,Uttar Pradesh,Constituency_310,MP_Name_310,UP/186/2021-2022/2738 - Construction of Electricity facility,Health,24-03-2024,788685
1739,Uttar Pradesh,Constituency_310,MP_Name_310,UP/316/2023-2024/2739 - Construction of Electricity facility,Sanitation,12-03-2024,1094086
1740,Uttar Pradesh,Constituency_310,MP_Name_310,UP/203/2022-2023/2740 - Construction of Health facility,Education,21-07-2021,1246777
1741,Karnataka,Constituency_311,MP_Name_311,KA/562/2021-2022/2741 - Construction of Sanitation facility,Roads,24-01-2022,1103424
1742,Karnataka,Constituency_311,MP_Name_311,KA/678/2021-2022/2742 - Construction of Roads facility,Sanitation,29-07-2023,1281933
1743,Karnataka,Constituency_311,MP_Name_311,KA/687/2022-2023/2743 - Construction of Sanitation facility,Health,08-06-2022,510091
1744,Karnataka,Constituency_311,MP_Name_311,KA/424/2022-2023/2744 - Construction of Drinking Water facility,Roads,19-11-2022,1601140
1745,Karnataka,Constituency_311,MP_Name_311,KA/154/2022-2023/2745 - Construction of Roads facility,Sanitation,24-03-2021,843002
1746,Karnataka,Constituency_311,MP_Name_311,KA/992/2022-2023/2746 - Construction of Health facility,Sanitation,02-01-2021,829944
1747,Karnataka,Constituency_311,MP_Name_311,KA/420/2023-2024/2747 - Construction of Drinking Water facility,Education,03-01-2023,1915737
1748,West Bengal,Constituency_312,MP_Name_312,WB/391/2022-2023/2748 - Construction of Sanitation facility,Health,06-10-2021,1900184
1749,West Bengal,Constituency_312,MP_Name_312,WB/592/2021-2022/2749 - Construction of Education facility,Health,26-02-2023,677037
1750,West Bengal,Constituency_312,MP_Name_312,WB/209/2022-2023/2750 - Construction of Sanitation facility,Electricity,06-01-2021,809774
1751,West Bengal,Constituency_312,MP_Name_312,WB/895/2022-2023/2751 - Construction of Drinking Water facility,Drinking Water,14-11-2021,1931640
1752,West Bengal,Constituency_313,MP_Name_313,WB/480/2022-2023/2752 - Construction of Health facility,Drinking Water,29-07-2024,693659
1753,West Bengal,Constituency_313,MP_Name_313,WB/750/2023-2024/2753 - Construction of Health facility,Health,05-07-2022,1689575
1754,West Bengal,Constituency_313,MP_Name_313,WB/830/2023-2024/2754 - Construction of Drinking Water facility,Roads,02-10-2024,1520354
1755,West Bengal,Constituency_313,MP_Name_313,WB/507/2022-2023/2755 - Construction of Electricity facility,Electricity,09-10-2021,1902123
