sr_no,state,ida,constituency,mp_name,work,work_category,sanction_date,sanction_amount,work_status
1371,Karnataka,District_1,Constituency_286,MP_Name_286,Work_1371,Education,13-07-2022,1223375,Sanctioned
1372,Uttar Pradesh,District_2,Constituency_287,MP_Name_287,Work_1372,Drinking Water,27-06-2022,1374037,Sanctioned
1373,Tamil Nadu,District_3,Constituency_288,MP_Name_288,Work_1373,Sanitation,01-04-2022,1011873,Sanctioned
1374,Gujarat,District_4,Constituency_289,MP_Name_289,Work_1374,Roads,03-06-2022,822983,Sanctioned
1375,Delhi,District_5,Constituency_290,MP_Name_290,Work_1375,Health,19-10-2023,529098,Sanctioned
1376,Gujarat,District_6,Constituency_291,MP_Name_291,Work_1376,Drinking Water,16-06-2023,1417602,Sanctioned
1377,Uttar Pradesh,District_7,Constituency_292,MP_Name_292,Work_1377,Sanitation,14-11-2022,776671,Sanctioned
1378,Tamil Nadu,District_8,Constituency_293,MP_Name_293,Work_1378,Roads,01-02-2023,1415404,Sanctioned
1379,Maharashtra,District_9,Constituency_294,MP_Name_294,Work_1379,Education,04-03-2023,1012149,Sanctioned
1380,Gujarat,District_0,Constituency_295,MP_Name_295,Work_1380,Sanitation,05-01-2022,743158,Sanctioned
1381,Delhi,District_1,Constituency_296,MP_Name_296,Work_1381,Sanitation,15-03-2023,982219,Sanctioned
1382,Gujarat,District_2,Constituency_297,MP_Name_297,Work_1382,Electricity,21-04-2023,1104125,Sanctioned
1383,Maharashtra,District_3,Constituency_298,MP_Name_298,Work_1383,Electricity,15-11-2021,919254,Sanctioned
1384,Gujarat,District_4,Constituency_299,MP_Name_299,Work_1384,Sanitation,19-05-2022,1031296,Sanctioned
1385,Uttar Pradesh,District_5,Constituency_300,MP_Name_300,Work_1385,Health,10-05-2021,488918,Sanctioned
1386,Gujarat,District_6,Constituency_301,MP_Name_301,Work_1386,Education,24-01-2021,860557,Sanctioned
1387,Tamil Nadu,District_7,Constituency_302,MP_Name_302,Work_1387,Electricity,17-05-2021,635301,Sanctioned
1388,Delhi,District_8,Constituency_303,MP_Name_303,Work_1388,Roads,07-10-2021,1683537,Sanctioned
1389,Tamil Nadu,District_9,Constituency_304,MP_Name_304,Work_1389,Roads,04-02-2022,683965,Sanctioned
1390,Delhi,District_0,Constituency_305,MP_Name_305,Work_1390,Education,03-02-2023,1466173,Sanctioned
1391,Gujarat,District_1,Constituency_306,MP_Name_306,Work_1391,Sanitation,08-04-2023,1098614,Sanctioned
1392,Uttar Pradesh,District_2,Constituency_307,MP_Name_307,Work_1392,Health,18-10-2022,1873312,Sanctioned
1393,Uttar Pradesh,District_3,Constituency_308,MP_Name_308,Work_1393,Electricity,08-03-2022,621485,Sanctioned
1394,Karnataka,District_4,Constituency_309,MP_Name_309,Work_1394,Health,07-12-2021,1839359,Sanctioned
1395,Tamil Nadu,District_5,Constituency_310,MP_Name_310,Work_1395,Health,13-05-2023,569994,Sanctioned
1396,Uttar Pradesh,District_6,Constituency_311,MP_Name_311,Work_1396,Health,24-03-2023,1261848,Sanctioned
1397,Tamil Nadu,District_7,Constituency_312,MP_Name_312,Work_1397,Electricity,07-06-2022,637892,Sanctioned
1398,Uttar Pradesh,District_8,Constituency_313,MP_Name_313,Work_1398,Electricity,27-10-2021,992908,Sanctioned
1399,Delhi,District_9,Constituency_314,MP_Name_314,Work_1399,Sanitation,14-12-2022,437999,Sanctioned
1400,Gujarat,District_0,Constituency_315,MP_Name_315,Work_1400,Education,25-11-2022,1561055,Sanctioned
1401,Uttar Pradesh,District_1,Constituency_316,MP_Name_316,Work_1401,Roads,24-01-2022,1168658,Sanctioned
1402,Karnataka,District_2,Constituency_317,MP_Name_317,Work_1402,Sanitation,06-02-2022,680921,Sanctioned
1403,Maharashtra,District_3,Constituency_318,MP_Name_318,Work_1403,Sanitation,25-05-2021,1023049,Sanctioned
1404,Delhi,District_4,Constituency_319,MP_Name_319,Work_1404,Electricity,01-08-2023,779430,Sanctioned
1405,Delhi,District_5,Constituency_320,MP_Name_320,Work_1405,Education,09-12-2021,494074,Sanctioned
1406,Delhi,District_6,Constituency_321,MP_Name_321,Work_1406,Sanitation,17-02-2023,1396181,Sanctioned
1407,Maharashtra,District_7,Constituency_322,MP_Name_322,Work_1407,Sanitation,12-03-2021,655368,Sanctioned
1408,Maharashtra,District_8,Constituency_323,MP_Name_323,Work_1408,Roads,04-08-2021,1008545,Sanctioned
1409,Maharashtra,District_9,Constituency_324,MP_Name_324,Work_1409,Sanitation,06-03-2022,1738522,Sanctioned
1410,Tamil Nadu,District_0,Constituency_325,MP_Name_325,Work_1410,Health,23-03-2021,1216352,Sanctioned
1411,Karnataka,District_1,Constituency_326,MP_Name_326,Work_1411,Roads,22-05-2022,427168,Sanctioned
1412,Maharashtra,District_2,Constituency_327,MP_Name_327,Work_1412,Health,09-04-2023,1107371,Sanctioned
1413,Tamil Nadu,District_3,Constituency_328,MP_Name_328,Work_1413,Drinking Water,03-04-2022,1673130,Sanctioned
1414,Delhi,District_4,Constituency_329,MP_Name_329,Work_1414,Electricity,25-01-2022,890402,Sanctioned
1415,Karnataka,District_5,Constituency_330,MP_Name_330,Work_1415,Electricity,09-08-2022,512339,Sanctioned
1416,Tamil Nadu,District_6,Constituency_331,MP_Name_331,Work_1416,Roads,22-09-2022,1331114,Sanctioned
1417,Tamil Nadu,District_7,Constituency_332,MP_Name_332,Work_1417,Education,17-02-2021,441348,Sanctioned
1418,Maharashtra,District_8,Constituency_333,MP_Name_333,Work_1418,Electricity,28-11-2021,1512227,Sanctioned
1419,Karnataka,District_9,Constituency_334,MP_Name_334,Work_1419,Electricity,18-11-2021,962230,Sanctioned
1420,Uttar Pradesh,District_0,Constituency_335,MP_Name_335,Work_1420,Electricity,07-10-2022,948649,Sanctioned
1421,Tamil Nadu,District_1,Constituency_336,MP_Name_336,Work_1421,Drinking Water,31-05-2022,1544565,Sanctioned
1422,Delhi,District_2,Constituency_337,MP_Name_337,Work_1422,Drinking Water,26-09-2021,648518,Sanctioned
1423,Delhi,District_3,Constituency_338,MP_Name_338,Work_1423,Education,21-05-2022,1448193,Sanctioned
1424,Uttar Pradesh,District_4,Constituency_339,MP_Name_339,Work_1424,Education,10-09-2022,910025,Sanctioned
1425,Karnataka,District_5,Constituency_340,MP_Name_340,Work_1425,Education,06-12-2021,1074885,Sanctioned
1426,Karnataka,District_6,Constituency_341,MP_Name_341,Work_1426,Roads,17-05-2023,1839188,Sanctioned
1427,Gujarat,District_7,Constituency_342,MP_Name_342,Work_1427,Sanitation,22-02-2022,631818,Sanctioned
1428,Karnataka,District_8,Constituency_343,MP_Name_343,Work_1428,Roads,22-01-2023,991467,Sanctioned
1429,Gujarat,District_9,Constituency_344,MP_Name_344,Work_1429,Sanitation,23-11-2023,611721,Sanctioned
1430,Maharashtra,District_0,Constituency_345,MP_Name_345,Work_1430,Drinking Water,09-10-2023,1464929,Sanctioned
1431,Maharashtra,District_1,Constituency_346,MP_Name_346,Work_1431,Sanitation,22-09-2023,777708,Sanctioned
1432,Maharashtra,District_2,Constituency_347,MP_Name_347,Work_1432,Electricity,28-01-2021,1742296,Sanctioned
1433,Gujarat,District_3,Constituency_348,MP_Name_348,Work_1433,Education,19-03-2022,871508,Sanctioned
1434,Uttar Pradesh,District_4,Constituency_349,MP_Name_349,Work_1434,Drinking Water,25-07-2021,1859119,Sanctioned
1435,Delhi,District_5,Constituency_350,MP_Name_350,Work_1435,Sanitation,07-10-2021,758002,Sanctioned
1436,Tamil Nadu,District_6,Constituency_351,MP_Name_351,Work_1436,Roads,31-03-2021,1529302,Sanctioned
1437,Maharashtra,District_7,Constituency_352,MP_Name_352,Work_1437,Drinking Water,13-09-2021,1255989,Sanctioned
1438,Maharashtra,District_8,Constituency_353,MP_Name_353,Work_1438,Roads,02-04-2022,514847,Sanctioned
1439,Karnataka,District_9,Constituency_354,MP_Name_354,Work_1439,Drinking Water,13-05-2022,1763187,Sanctioned
1440,Karnataka,District_0,Constituency_355,MP_Name_355,Work_1440,Education,03-06-2021,1897818,Sanctioned
1441,Uttar Pradesh,District_1,Constituency_356,MP_Name_356,Work_1441,Sanitation,20-11-2021,1238886,Sanctioned
1442,Maharashtra,District_2,Constituency_357,MP_Name_357,Work_1442,Health,04-02-2021,968611,Sanctioned
1443,Karnataka,District_3,Constituency_358,MP_Name_358,Work_1443,Drinking Water,22-11-2022,1890641,Sanctioned
1444,Tamil Nadu,District_4,Constituency_359,MP_Name_359,Work_1444,Education,01-10-2021,688093,Sanctioned
1445,Maharashtra,District_5,Constituency_360,MP_Name_360,Work_1445,Drinking Water,15-11-2022,701185,Sanctioned
1446,Uttar Pradesh,District_6,Constituency_361,MP_Name_361,Work_1446,Drinking Water,07-09-2023,924937,Sanctioned
1447,Tamil Nadu,District_7,Constituency_362,MP_Name_362,Work_1447,Sanitation,30-06-2022,782182,Sanctioned
1448,Delhi,District_8,Constituency_363,MP_Name_363,Work_1448,Education,19-07-2022,877749,Sanctioned
1449,Tamil Nadu,District_9,Constituency_364,MP_Name_364,Work_1449,Sanitation,09-08-2023,412313,Sanctioned
1450,Gujarat,District_0,Constituency_365,MP_Name_365,Work_1450,Sanitation,01-10-2023,1847601,Sanctioned
1451,Maharashtra,District_1,Constituency_366,MP_Name_366,Work_1451,Drinking Water,21-10-2023,1485193,Sanctioned
1452,Gujarat,District_2,Constituency_367,MP_Name_367,Work_1452,Education,09-01-2023,1010795,Sanctioned
1453,Maharashtra,District_3,Constituency_368,MP_Name_368,Work_1453,Roads,20-08-2022,948136,Sanctioned
1454,Karnataka,District_4,Constituency_369,MP_Name_369,Work_1454,Education,13-04-2023,1599372,Sanctioned
1455,Gujarat,District_5,Constituency_370,MP_Name_370,Work_1455,Education,26-03-2022,1259144,Sanctioned
1456,Maharashtra,District_6,Constituency_371,MP_Name_371,Work_1456,Health,26-07-2023,984331,Sanctioned
1457,Tamil Nadu,District_7,Constituency_372,MP_Name_372,Work_1457,Drinking Water,09-12-2021,1628015,Sanctioned
1458,Tamil Nadu,District_8,Constituency_373,MP_Name_373,Work_1458,Roads,01-11-2022,1156788,Sanctioned
1459,Tamil Nadu,District_9,Constituency_374,MP_Name_374,Work_1459,Electricity,31-01-2022,1083434,Sanctioned
1460,Uttar Pradesh,District_0,Constituency_375,MP_Name_375,Work_1460,Education,22-06-2022,1561313,Sanctioned
1461,Uttar Pradesh,District_1,Constituency_376,MP_Name_376,Work_1461,Health,21-08-2021,833907,Sanctioned
1462,Karnataka,District_2,Constituency_377,MP_Name_377,Work_1462,Education,03-03-2023,926354,Sanctioned
1463,Gujarat,District_3,Constituency_378,MP_Name_378,Work_1463,Drinking Water,17-06-2021,953974,Sanctioned
1464,Karnataka,District_4,Constituency_379,MP_Name_379,Work_1464,Sanitation,01-02-2021,799316,Sanctioned
1465,Karnataka,District_5,Constituency_380,MP_Name_380,Work_1465,Drinking Water,15-09-2022,1744378,Sanctioned
1466,Delhi,District_6,Constituency_381,MP_Name_381,Work_1466,Sanitation,18-04-2021,1045033,Sanctioned
1467,Karnataka,District_7,Constituency_382,MP_Name_382,Work_1467,Electricity,25-01-2021,1683496,Sanctioned
1468,Gujarat,District_8,Constituency_383,MP_Name_383,Work_1468,Drinking Water,17-08-2023,1268134,Sanctioned
1469,Delhi,District_9,Constituency_384,MP_Name_384,Work_1469,Drinking Water,04-04-2022,1022925,Sanctioned
1470,Gujarat,District_0,Constituency_385,MP_Name_385,Work_1470,Electricity,08-02-2021,1074062,Sanctioned
1471,Uttar Pradesh,District_1,Constituency_386,MP_Name_386,Work_1471,Education,05-05-2023,1612281,Sanctioned
1472,Tamil Nadu,District_2,Constituency_387,MP_Name_387,Work_1472,Education,11-04-2023,1071084,Sanctioned
1473,Gujarat,District_3,Constituency_388,MP_Name_388,Work_1473,Health,15-08-2022,1037537,Sanctioned
1474,Uttar Pradesh,District_4,Constituency_389,MP_Name_389,Work_1474,Roads,06-02-2023,748659,Sanctioned
1475,Tamil Nadu,District_5,Constituency_390,MP_Name_390,Work_1475,Electricity,06-04-2021,567781,Sanctioned
1476,Delhi,District_6,Constituency_391,MP_Name_391,Work_1476,Drinking Water,09-05-2021,1723939,Sanctioned
1477,Uttar Pradesh,District_7,Constituency_392,MP_Name_392,Work_1477,Health,20-12-2023,1404079,Sanctioned
1478,Delhi,District_8,Constituency_393,MP_Name_393,Work_1478,Drinking Water,13-02-2022,1760479,Sanctioned
1479,Tamil Nadu,District_9,Constituency_394,MP_Name_394,Work_1479,Drinking Water,28-01-2023,612672,Sanctioned
1480,Karnataka,District_0,Constituency_395,MP_Name_395,Work_1480,Sanitation,30-08-2023,1837643,Sanctioned
1481,Karnataka,District_1,Constituency_396,MP_Name_396,Work_1481,Health,06-12-2023,1434291,Sanctioned
1482,Tamil Nadu,District_2,Constituency_397,MP_Name_397,Work_1482,Roads,24-10-2022,1086256,Sanctioned
1483,Uttar Pradesh,District_3,Constituency_398,MP_Name_398,Work_1483,Sanitation,28-01-2021,1726930,Sanctioned
1484,Tamil Nadu,District_4,Constituency_399,MP_Name_399,Work_1484,Health,25-05-2022,829446,Sanctioned
1485,Maharashtra,District_5,Constituency_400,MP_Name_400,Work_1485,Electricity,15-08-2023,654481,Sanctioned
1486,Delhi,District_6,Constituency_401,MP_Name_401,Work_1486,Health,24-10-2023,735267,Sanctioned
1487,Karnataka,District_7,Constituency_402,MP_Name_402,Work_1487,Education,06-07-2022,1513325,Sanctioned
1488,Gujarat,District_8,Constituency_403,MP_Name_403,Work_1488,Electricity,28-04-2022,1114389,Sanctioned
1489,Delhi,District_9,Constituency_404,MP_Name_404,Work_1489,Education,11-09-2023,1024225,Sanctioned
1490,Karnataka,District_0,Constituency_405,MP_Name_405,Work_1490,Drinking Water,20-11-2021,529550,Sanctioned
1491,Maharashtra,District_1,Constituency_406,MP_Name_406,Work_1491,Health,20-01-2021,1193919,Sanctioned
1492,Delhi,District_2,Constituency_407,MP_Name_407,Work_1492,Sanitation,15-08-2023,721496,Sanctioned
1493,Maharashtra,District_3,Constituency_408,MP_Name_408,Work_1493,Electricity,01-08-2022,788504,Sanctioned
1494,Karnataka,District_4,Constituency_409,MP_Name_409,Work_1494,Drinking Water,10-10-2022,1851684,Sanctioned
1495,Gujarat,District_5,Constituency_410,MP_Name_410,Work_1495,Sanitation,02-05-2022,943873,Sanctioned
1496,Maharashtra,District_6,Constituency_411,MP_Name_411,Work_1496,Health,26-01-2022,727260,Sanctioned
1497,Maharashtra,District_7,Constituency_412,MP_Name_412,Work_1497,Health,21-08-2023,1874756,Sanctioned
1498,Karnataka,District_8,Constituency_413,MP_Name_413,Work_1498,Roads,04-04-2021,630955,Sanctioned
1499,Tamil Nadu,District_9,Constituency_414,MP_Name_414,Work_1499,Education,17-04-2023,1492280,Sanctioned
1500,Delhi,District_0,Constituency_415,MP_Name_415,Work_1500,Electricity,06-01-2023,1707871,Sanctioned
1501,Maharashtra,District_1,Constituency_416,MP_Name_416,Work_1501,Health,09-05-2023,1118936,Sanctioned
1502,Uttar Pradesh,District_2,Constituency_417,MP_Name_417,Work_1502,Electricity,11-12-2021,694078,Sanctioned
1503,Delhi,District_3,Constituency_418,MP_Name_418,Work_1503,Sanitation,16-04-2022,866569,Sanctioned
1504,Maharashtra,District_4,Constituency_419,MP_Name_419,Work_1504,Sanitation,27-07-2023,1249299,Sanctioned
1505,Gujarat,District_5,Constituency_420,MP_Name_420,Work_1505,Electricity,07-12-2022,622628,Sanctioned
1506,Maharashtra,District_6,Constituency_421,MP_Name_421,Work_1506,Electricity,29-08-2021,1741900,Sanctioned
1507,Uttar Pradesh,District_7,Constituency_422,MP_Name_422,Work_1507,Sanitation,07-11-2023,1465899,Sanctioned
1508,Delhi,District_8,Constituency_423,MP_Name_423,Work_1508,Education,24-11-2022,514942,Sanctioned
1509,Karnataka,District_9,Constituency_424,MP_Name_424,Work_1509,Electricity,29-06-2023,609878,Sanctioned
1510,Tamil Nadu,District_0,Constituency_425,MP_Name_425,Work_1510,Electricity,18-05-2022,880103,Sanctioned
1511,Maharashtra,District_1,Constituency_426,MP_Name_426,Work_1511,Roads,25-02-2021,1117144,Sanctioned
1512,Gujarat,District_2,Constituency_427,MP_Name_427,Work_1512,Roads,10-10-2022,549482,Sanctioned
1513,Karnataka,District_3,Constituency_428,MP_Name_428,Work_1513,Electricity,28-07-2023,1199473,Sanctioned
1514,Maharashtra,District_4,Constituency_429,MP_Name_429,Work_1514,Roads,27-04-2021,1170841,Sanctioned
1515,Delhi,District_5,Constituency_430,MP_Name_430,Work_1515,Roads,10-05-2023,1028644,Sanctioned
1516,Uttar Pradesh,District_6,Constituency_431,MP_Name_431,Work_1516,Electricity,02-01-2023,804731,Sanctioned
1517,Maharashtra,District_7,Constituency_432,MP_Name_432,Work_1517,Health,25-01-2021,1713858,Sanctioned
1518,Gujarat,District_8,Constituency_433,MP_Name_433,Work_1518,Sanitation,04-01-2021,1790311,Sanctioned
1519,Uttar Pradesh,District_9,Constituency_434,MP_Name_434,Work_1519,Roads,19-11-2021,1318876,Sanctioned
1520,Tamil Nadu,District_0,Constituency_435,MP_Name_435,Work_1520,Roads,15-10-2021,1433997,Sanctioned
1521,Tamil Nadu,District_1,Constituency_436,MP_Name_436,Work_1521,Electricity,04-09-2021,1261269,Sanctioned
1522,Delhi,District_2,Constituency_437,MP_Name_437,Work_1522,Sanitation,20-08-2021,782183,Sanctioned
1523,Maharashtra,District_3,Constituency_438,MP_Name_438,Work_1523,Drinking Water,16-01-2022,951582,Sanctioned
1524,Tamil Nadu,District_4,Constituency_439,MP_Name_439,Work_1524,Electricity,12-10-2022,631509,Sanctioned
1525,Tamil Nadu,District_5,Constituency_440,MP_Name_440,Work_1525,Roads,31-05-2022,1241415,Sanctioned
1526,Gujarat,District_6,Constituency_441,MP_Name_441,Work_1526,Health,08-10-2023,1388582,Sanctioned
1527,Delhi,District_7,Constituency_442,MP_Name_442,Work_1527,Drinking Water,19-09-2022,1029518,Sanctioned
1528,Delhi,District_8,Constituency_443,MP_Name_443,Work_1528,Education,23-03-2022,506823,Sanctioned
1529,Gujarat,District_9,Constituency_444,MP_Name_444,Work_1529,Electricity,15-05-2021,1654333,Sanctioned
1530,Gujarat,District_0,Constituency_445,MP_Name_445,Work_1530,Sanitation,21-03-2022,1147724,Sanctioned
1531,Maharashtra,District_1,Constituency_446,MP_Name_446,Work_1531,Electricity,11-09-2021,791494,Sanctioned
1532,Uttar Pradesh,District_2,Constituency_447,MP_Name_447,Work_1532,Drinking Water,15-12-2023,411227,Sanctioned
1533,Maharashtra,District_3,Constituency_448,MP_Name_448,Work_1533,Sanitation,22-05-2021,719757,Sanctioned
1534,Uttar Pradesh,District_4,Constituency_449,MP_Name_449,Work_1534,Roads,22-12-2021,562724,Sanctioned
1535,Tamil Nadu,District_5,Constituency_450,MP_Name_450,Work_1535,Electricity,14-04-2023,1238657,Sanctioned
1536,Gujarat,District_6,Constituency_451,MP_Name_451,Work_1536,Health,06-03-2023,634039,Sanctioned
1537,Tamil Nadu,District_7,Constituency_452,MP_Name_452,Work_1537,Sanitation,02-01-2021,1166837,Sanctioned
1538,Gujarat,District_8,Constituency_453,MP_Name_453,Work_1538,Electricity,26-05-2023,710842,Sanctioned
1539,Delhi,District_9,Constituency_454,MP_Name_454,Work_1539,Education,03-07-2023,588995,Sanctioned
1540,Maharashtra,District_0,Constituency_455,MP_Name_455,Work_1540,Health,31-07-2022,878672,Sanctioned
1541,Gujarat,District_1,Constituency_456,MP_Name_456,Work_1541,Sanitation,18-02-2021,1808787,Sanctioned
1542,Tamil Nadu,District_2,Constituency_457,MP_Name_457,Work_1542,Sanitation,11-01-2023,1516925,Sanctioned
1543,Maharashtra,District_3,Constituency_458,MP_Name_458,Work_1543,Drinking Water,22-03-2023,1040818,Sanctioned
1544,Karnataka,District_4,Constituency_459,MP_Name_459,Work_1544,Electricity,17-11-2022,957674,Sanctioned
1545,Maharashtra,District_5,Constituency_460,MP_Name_460,Work_1545,Drinking Water,12-08-2022,547284,Sanctioned
1546,Uttar Pradesh,District_6,Constituency_461,MP_Name_461,Work_1546,Education,09-02-2021,1003551,Sanctioned
1547,Delhi,District_7,Constituency_462,MP_Name_462,Work_1547,Health,05-05-2021,1606367,Sanctioned
1548,Gujarat,District_8,Constituency_463,MP_Name_463,Work_1548,Roads,11-02-2021,1526750,Sanctioned
1549,Tamil Nadu,District_9,Constituency_464,MP_Name_464,Work_1549,Drinking Water,06-09-2023,1225321,Sanctioned
1550,Uttar Pradesh,District_0,Constituency_465,MP_Name_465,Work_1550,Health,31-07-2022,1842034,Sanctioned
1551,Maharashtra,District_1,Constituency_466,MP_Name_466,Work_1551,Drinking Water,07-09-2023,1309659,Sanctioned
1552,Delhi,District_2,Constituency_467,MP_Name_467,Work_1552,Electricity,05-01-2022,1350364,Sanctioned
1553,Uttar Pradesh,District_3,Constituency_468,MP_Name_468,Work_1553,Drinking Water,15-12-2022,852224,Sanctioned
