state,constituency,mp_name,work_title,completion_date,work_status,house,source_file,election_type
Madhya Pradesh,Constituency_177,MP_Name_177,MP/356/2022-2023/1990 - Construction of Electricity facility,2022-08-30,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_48,MP_Name_48,RJ/746/2022-2023/1259 - Construction of Electricity facility,2024-04-03,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_173,MP_Name_173,GJ/781/2023-2024/1970 - Construction of Electricity facility,2024-04-05,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_499,MP_Name_499,RJ/630/2022-2023/3773 - Construction of Sanitation facility,2022-09-16,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_118,MP_Name_118,DL/252/2022-2023/1656 - Construction of Electricity facility,2021-07-22,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_404,MP_Name_404,MH/302/2023-2024/3255 - Construction of Electricity facility,2024-05-24,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_523,MP_Name_523,MP/505/2022-2023/3910 - Construction of Electricity facility,2023-06-02,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_235,MP_Name_235,DL/782/2021-2022/2339 - Construction of Education facility,2021-11-24,Completed,Lok Sabha,Works Completed_2024.csv,
Bihar,Constituency_107,MP_Name_107,BR/795/2023-2024/1596 - Construction of Sanitation facility,2022-04-22,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_68,MP_Name_68,GJ/884/2023-2024/1374 - Construction of Sanitation facility,2022-02-16,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_211,MP_Name_211,GJ/115/2023-2024/2211 - Construction of Education facility,2024-09-13,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_383,MP_Name_383,MP/800/2023-2024/3140 - Construction of Electricity facility,2021-01-10,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_327,MP_Name_327,MP/359/2021-2022/2841 - Construction of Electricity facility,2021-12-17,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_329,MP_Name_329,GJ/971/2021-2022/2854 - Construction of Sanitation facility,2022-09-06,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_335,MP_Name_335,MP/664/2022-2023/2883 - Construction of Health facility,2021-01-15,Completed,Lok Sabha,Works Completed_2024.csv,
West Bengal,Constituency_510,MP_Name_510,WB/197/2022-2023/3837 - Construction of Roads facility,2023-03-01,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_251,MP_Name_251,DL/978/2022-2023/2428 - Construction of Drinking Water facility,2024-08-02,Completed,Lok Sabha,Works Completed_2024.csv,
Karnataka,Constituency_368,MP_Name_368,KA/151/2021-2022/3043 - Construction of Electricity facility,2021-11-29,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_169,MP_Name_169,TN/297/2023-2024/1950 - Construction of Roads facility,2024-11-25,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_21,MP_Name_21,MP/666/2021-2022/1113 - Construction of Electricity facility,2023-06-14,Completed,Lok Sabha,Works Completed_2024.csv,
Bihar,Constituency_439,MP_Name_439,BR/118/2022-2023/3448 - Construction of Drinking Water facility,2021-05-09,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_128,MP_Name_128,MH/402/2022-2023/1709 - Construction of Education facility,2021-05-20,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_29,MP_Name_29,TN/856/2021-2022/1157 - Construction of Drinking Water facility,2021-05-04,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_500,MP_Name_500,GJ/871/2023-2024/3779 - Construction of Drinking Water facility,2023-01-07,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_438,MP_Name_438,RJ/608/2021-2022/3438 - Construction of Education facility,2023-05-07,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_304,MP_Name_304,TN/538/2021-2022/2706 - Construction of Drinking Water facility,2021-09-10,Completed,Lok Sabha,Works Completed_2024.csv,
Karnataka,Constituency_538,MP_Name_538,KA/166/2021-2022/3998 - Construction of Education facility,2023-08-30,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_393,MP_Name_393,TN/261/2022-2023/3202 - Construction of Roads facility,2022-02-21,Completed,Lok Sabha,Works Completed_2024.csv,
Karnataka,Constituency_176,MP_Name_176,KA/249/2022-2023/1987 - Construction of Sanitation facility,2023-02-17,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_307,MP_Name_307,MP/516/2021-2022/2717 - Construction of Electricity facility,2022-01-23,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_56,MP_Name_56,TN/830/2021-2022/1315 - Construction of Health facility,2023-01-05,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_239,MP_Name_239,MH/336/2023-2024/2364 - Construction of Roads facility,2024-09-04,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_304,MP_Name_304,TN/179/2021-2022/2707 - Construction of Electricity facility,2023-05-02,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_335,MP_Name_335,MP/518/2023-2024/2882 - Construction of Electricity facility,2023-04-01,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_66,MP_Name_66,RJ/745/2021-2022/1370 - Construction of Education facility,2021-11-12,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_387,MP_Name_387,GJ/486/2021-2022/3162 - Construction of Roads facility,2022-12-31,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_85,MP_Name_85,GJ/750/2022-2023/1469 - Construction of Electricity facility,2022-08-07,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_216,MP_Name_216,DL/660/2023-2024/2242 - Construction of Drinking Water facility,2021-03-26,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_527,MP_Name_527,MP/338/2021-2022/3928 - Construction of Education facility,2021-09-10,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_242,MP_Name_242,TN/879/2023-2024/2382 - Construction of Roads facility,2022-05-11,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_50,MP_Name_50,MP/378/2023-2024/1272 - Construction of Roads facility,2023-01-03,Completed,Lok Sabha,Works Completed_2024.csv,
Karnataka,Constituency_106,MP_Name_106,KA/551/2023-2024/1587 - Construction of Health facility,2022-10-17,Completed,Lok Sabha,Works Completed_2024.csv,
Bihar,Constituency_103,MP_Name_103,BR/610/2022-2023/1574 - Construction of Roads facility,2023-09-03,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_181,MP_Name_181,MH/869/2022-2023/2015 - Construction of Health facility,2021-01-27,Completed,Lok Sabha,Works Completed_2024.csv,
Karnataka,Constituency_81,MP_Name_81,KA/911/2021-2022/1452 - Construction of Health facility,2021-02-11,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_247,MP_Name_247,RJ/921/2022-2023/2412 - Construction of Education facility,2024-08-15,Completed,Lok Sabha,Works Completed_2024.csv,
West Bengal,Constituency_437,MP_Name_437,WB/676/2021-2022/3436 - Construction of Sanitation facility,2022-02-14,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_104,MP_Name_104,RJ/530/2023-2024/1580 - Construction of Electricity facility,2022-01-06,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_471,MP_Name_471,MP/379/2023-2024/3619 - Construction of Drinking Water facility,2021-06-04,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_82,MP_Name_82,MH/683/2022-2023/1457 - Construction of Sanitation facility,2021-01-01,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_337,MP_Name_337,MP/525/2021-2022/2894 - Construction of Sanitation facility,2023-07-19,Completed,Lok Sabha,Works Completed_2024.csv,
Bihar,Constituency_356,MP_Name_356,BR/571/2023-2024/2987 - Construction of Sanitation facility,2021-08-13,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_359,MP_Name_359,MP/500/2021-2022/2996 - Construction of Health facility,2021-06-20,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_253,MP_Name_253,MP/940/2021-2022/2438 - Construction of Roads facility,2021-11-29,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_304,MP_Name_304,TN/523/2021-2022/2704 - Construction of Drinking Water facility,2021-03-10,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_22,MP_Name_22,GJ/230/2022-2023/1118 - Construction of Electricity facility,2023-05-23,Completed,Lok Sabha,Works Completed_2024.csv,
Karnataka,Constituency_511,MP_Name_511,KA/931/2023-2024/3841 - Construction of Health facility,2024-04-07,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_74,MP_Name_74,RJ/334/2021-2022/1418 - Construction of Health facility,2021-07-22,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_496,MP_Name_496,DL/807/2022-2023/3758 - Construction of Drinking Water facility,2024-09-30,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_182,MP_Name_182,TN/241/2022-2023/2023 - Construction of Sanitation facility,2022-02-20,Completed,Lok Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_183,MP_Name_183,UP/881/2021-2022/2029 - Construction of Education facility,2022-09-04,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_91,MP_Name_91,RJ/464/2022-2023/1501 - Construction of Electricity facility,2023-12-14,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_151,MP_Name_151,TN/827/2021-2022/1837 - Construction of Education facility,2021-03-15,Completed,Lok Sabha,Works Completed_2024.csv,
West Bengal,Constituency_113,MP_Name_113,WB/520/2022-2023/1629 - Construction of Electricity facility,2021-07-28,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_184,MP_Name_184,DL/539/2021-2022/2037 - Construction of Health facility,2024-04-27,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_446,MP_Name_446,RJ/988/2022-2023/3483 - Construction of Health facility,2022-09-28,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_62,MP_Name_62,DL/290/2021-2022/1346 - Construction of Drinking Water facility,2023-05-19,Completed,Lok Sabha,Works Completed_2024.csv,
West Bengal,Constituency_18,MP_Name_18,WB/793/2023-2024/1094 - Construction of Education facility,2024-01-21,Completed,Lok Sabha,Works Completed_2024.csv,
Bihar,Constituency_219,MP_Name_219,BR/439/2023-2024/2257 - Construction of Drinking Water facility,2021-02-22,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_518,MP_Name_518,RJ/588/2021-2022/3876 - Construction of Roads facility,2022-07-17,Completed,Lok Sabha,Works Completed_2024.csv,
Karnataka,Constituency_342,MP_Name_342,KA/279/2021-2022/2922 - Construction of Health facility,2021-03-11,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_204,MP_Name_204,MP/539/2023-2024/2164 - Construction of Roads facility,2021-03-16,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_460,MP_Name_460,MH/213/2021-2022/3550 - Construction of Electricity facility,2022-06-12,Completed,Lok Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_170,MP_Name_170,UP/911/2023-2024/1953 - Construction of Roads facility,2024-08-12,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_84,MP_Name_84,GJ/567/2021-2022/1468 - Construction of Drinking Water facility,2021-03-25,Completed,Lok Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_171,MP_Name_171,UP/516/2023-2024/1956 - Construction of Electricity facility,2021-03-25,Completed,Lok Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_338,MP_Name_338,UP/818/2022-2023/2903 - Construction of Drinking Water facility,2021-04-28,Completed,Lok Sabha,Works Completed_2024.csv,
Bihar,Constituency_254,MP_Name_254,BR/458/2021-2022/2447 - Construction of Electricity facility,2021-12-22,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_102,MP_Name_102,MH/965/2022-2023/1567 - Construction of Drinking Water facility,2024-02-24,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_243,MP_Name_243,MP/563/2022-2023/2390 - Construction of Sanitation facility,2024-06-20,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_138,MP_Name_138,DL/125/2023-2024/1757 - Construction of Education facility,2024-09-17,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_433,MP_Name_433,DL/421/2022-2023/3413 - Construction of Electricity facility,2021-10-07,Completed,Lok Sabha,Works Completed_2024.csv,
West Bengal,Constituency_520,MP_Name_520,WB/342/2021-2022/3888 - Construction of Drinking Water facility,2022-04-17,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_11,MP_Name_11,MP/461/2022-2023/1061 - Construction of Roads facility,2024-01-24,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_349,MP_Name_349,MH/558/2023-2024/2955 - Construction of Education facility,2021-12-21,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_40,MP_Name_40,MH/587/2021-2022/1212 - Construction of Roads facility,2023-03-08,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_470,MP_Name_470,MP/627/2022-2023/3612 - Construction of Electricity facility,2024-03-23,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_295,MP_Name_295,TN/363/2023-2024/2665 - Construction of Drinking Water facility,2023-04-14,Completed,Lok Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_115,MP_Name_115,UP/893/2023-2024/1639 - Construction of Roads facility,2024-10-08,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_234,MP_Name_234,RJ/413/2021-2022/2337 - Construction of Drinking Water facility,2022-04-01,Completed,Lok Sabha,Works Completed_2024.csv,
West Bengal,Constituency_512,MP_Name_512,WB/783/2022-2023/3845 - Construction of Electricity facility,2023-02-21,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_412,MP_Name_412,DL/455/2023-2024/3295 - Construction of Sanitation facility,2023-08-23,Completed,Lok Sabha,Works Completed_2024.csv,
Karnataka,Constituency_53,MP_Name_53,KA/154/2021-2022/1290 - Construction of Health facility,2021-06-08,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_58,MP_Name_58,MH/995/2022-2023/1323 - Construction of Health facility,2023-09-08,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_381,MP_Name_381,MP/238/2021-2022/3124 - Construction of Sanitation facility,2022-05-11,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_157,MP_Name_157,MP/190/2022-2023/1873 - Construction of Drinking Water facility,2021-04-11,Completed,Lok Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_1,MP_Name_1,MP/913/2021-2022/1002 - Construction of Roads facility,2021-10-03,Completed,Lok Sabha,Works Completed_2024.csv,
Delhi,Constituency_238,MP_Name_238,DL/772/2022-2023/2362 - Construction of Sanitation facility,2022-09-06,Completed,Lok Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_93,MP_Name_93,UP/975/2021-2022/1515 - Construction of Roads facility,2023-07-31,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_175,MP_Name_175,RJ/988/2023-2024/1981 - Construction of Sanitation facility,2021-11-30,Completed,Lok Sabha,Works Completed_2024.csv,
West Bengal,Constituency_365,MP_Name_365,WB/413/2021-2022/3027 - Construction of Education facility,2022-09-29,Completed,Lok Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_393,MP_Name_393,TN/350/2023-2024/3198 - Construction of Health facility,2023-05-27,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_513,MP_Name_513,MH/889/2021-2022/3851 - Construction of Education facility,2021-07-25,Completed,Lok Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_402,MP_Name_402,RJ/513/2022-2023/3247 - Construction of Roads facility,2024-02-01,Completed,Lok Sabha,Works Completed_2024.csv,
Bihar,Constituency_214,MP_Name_214,BR/601/2023-2024/2225 - Construction of Roads facility,2023-03-24,Completed,Lok Sabha,Works Completed_2024.csv,
Gujarat,Constituency_387,MP_Name_387,GJ/867/2022-2023/3165 - Construction of Sanitation facility,2021-08-14,Completed,Lok Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_94,MP_Name_94,MH/790/2021-2022/50519 - Construction of Drinking Water facility,2024-08-27,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_213,MP_Name_213,MP/497/2023-2024/51149 - Construction of Health facility,2023-10-23,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_157,MP_Name_157,KA/921/2021-2022/50859 - Construction of Health facility,2022-05-03,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_22,MP_Name_22,GJ/899/2022-2023/50116 - Construction of Sanitation facility,2024-02-11,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_242,MP_Name_242,MH/775/2021-2022/51315 - Construction of Education facility,2024-07-23,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_185,MP_Name_185,RJ/992/2022-2023/50999 - Construction of Electricity facility,2023-01-21,Completed,Rajya Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_150,MP_Name_150,UP/459/2023-2024/50820 - Construction of Roads facility,2021-01-15,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_165,MP_Name_165,WB/241/2022-2023/50903 - Construction of Sanitation facility,2023-10-05,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_28,MP_Name_28,KA/862/2021-2022/50152 - Construction of Education facility,2022-11-04,Completed,Rajya Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_162,MP_Name_162,TN/855/2021-2022/50879 - Construction of Sanitation facility,2023-08-05,Completed,Rajya Sabha,Works Completed_2024.csv,
