sr_no,state,constituency,mp_name,work,vendor_name,expenditure_date,fund_disbursed_amount
2113,Karnataka,Constituency_156,MP_Name_156,KA/623/2022-2023/50849 - Construction of Education facility,State PWD,18-08-2022,311110
2114,Karnataka,Constituency_156,MP_Name_156,KA/623/2022-2023/50849 - Construction of Education facility,State PWD,13-03-2022,379549
2115,Karnataka,Constituency_156,MP_Name_156,KA/538/2023-2024/50850 - Construction of Electricity facility,State PWD,06-04-2023,388297
2116,Karnataka,Constituency_156,MP_Name_156,KA/538/2023-2024/50850 - Construction of Electricity facility,ABC Constructions,28-12-2022,296859
2117,Karnataka,Constituency_156,MP_Name_156,KA/950/2023-2024/50851 - Construction of Education facility,XYZ Builders,28-03-2023,376358
2118,Karnataka,Constituency_156,MP_Name_156,KA/950/2023-2024/50851 - Construction of Education facility,State PWD,13-01-2023,427376
2119,Karnataka,Constituency_156,MP_Name_156,KA/950/2023-2024/50851 - Construction of Education facility,ABC Constructions,28-10-2021,67173
2120,Karnataka,Constituency_156,MP_Name_156,KA/950/2023-2024/50851 - Construction of Education facility,BuildWell Pvt Ltd,04-08-2024,299904
2121,Karnataka,Constituency_156,MP_Name_156,KA/495/2022-2023/50852 - Construction of Education facility,Shree Constructions,01-01-2021,123510
2122,Karnataka,Constituency_156,MP_Name_156,KA/495/2022-2023/50852 - Construction of Education facility,Global Infra Ltd,07-07-2021,118000
2123,Karnataka,Constituency_156,MP_Name_156,KA/495/2022-2023/50852 - Construction of Education facility,Rural Works Dept,08-12-2021,305447
2124,Karnataka,Constituency_156,MP_Name_156,KA/495/2022-2023/50852 - Construction of Education facility,Rural Works Dept,17-02-2021,432261
2125,Karnataka,Constituency_156,MP_Name_156,KA/356/2021-2022/50853 - Construction of Electricity facility,State PWD,15-01-2022,236883
2126,Karnataka,Constituency_156,MP_Name_156,KA/356/2021-2022/50853 - Construction of Electricity facility,XYZ Builders,30-07-2021,420044
2127,Karnataka,Constituency_156,MP_Name_156,KA/356/2021-2022/50853 - Construction of Electricity facility,Global Infra Ltd,13-07-2021,98646
2128,Karnataka,Constituency_156,MP_Name_156,KA/727/2021-2022/50854 - Construction of Education facility,State PWD,23-03-2023,312705
2129,Karnataka,Constituency_156,MP_Name_156,KA/727/2021-2022/50854 - Construction of Education facility,National Infra Corp,15-09-2021,432954
2130,Karnataka,Constituency_156,MP_Name_156,KA/749/2021-2022/50855 - Construction of Education facility,National Infra Corp,22-11-2024,98890
2131,Karnataka,Constituency_156,MP_Name_156,KA/749/2021-2022/50855 - Construction of Education facility,Shree Constructions,04-10-2023,395036
2132,Karnataka,Constituency_157,MP_Name_157,KA/824/2021-2022/50856 - Construction of Education facility,Shree Constructions,12-07-2022,392876
2133,Karnataka,Constituency_157,MP_Name_157,KA/237/2023-2024/50857 - Construction of Sanitation facility,Rural Works Dept,13-12-2022,403964
2134,Karnataka,Constituency_157,MP_Name_157,KA/237/2023-2024/50857 - Construction of Sanitation facility,ABC Constructions,05-10-2022,330236
2135,Karnataka,Constituency_157,MP_Name_157,KA/237/2023-2024/50857 - Construction of Sanitation facility,State PWD,11-06-2022,133711
2136,Karnataka,Constituency_157,MP_Name_157,KA/237/2023-2024/50857 - Construction of Sanitation facility,National Infra Corp,13-11-2021,213704
2137,Karnataka,Constituency_157,MP_Name_157,KA/456/2023-2024/50858 - Construction of Drinking Water facility,BuildWell Pvt Ltd,30-01-2023,281845
2138,Karnataka,Constituency_157,MP_Name_157,KA/456/2023-2024/50858 - Construction of Drinking Water facility,State PWD,25-03-2022,139567
2139,Karnataka,Constituency_157,MP_Name_157,KA/456/2023-2024/50858 - Construction of Drinking Water facility,XYZ Builders,03-04-2022,472799
2140,Karnataka,Constituency_157,MP_Name_157,KA/921/2021-2022/50859 - Construction of Health facility,Shree Constructions,01-05-2023,250441
2141,Karnataka,Constituency_157,MP_Name_157,KA/921/2021-2022/50859 - Construction of Health facility,State PWD,25-07-2024,81012
2142,Karnataka,Constituency_157,MP_Name_157,KA/921/2021-2022/50859 - Construction of Health facility,State PWD,02-06-2023,60808
2143,Karnataka,Constituency_157,MP_Name_157,KA/827/2022-2023/50860 - Construction of Roads facility,Shree Constructions,21-03-2022,180695
2144,Karnataka,Constituency_157,MP_Name_157,KA/827/2022-2023/50860 - Construction of Roads facility,BuildWell Pvt Ltd,20-04-2023,499762
2145,Karnataka,Constituency_157,MP_Name_157,KA/827/2022-2023/50860 - Construction of Roads facility,National Infra Corp,13-03-2021,120957
2146,Karnataka,Constituency_157,MP_Name_157,KA/874/2022-2023/50861 - Construction of Drinking Water facility,XYZ Builders,08-10-2024,167410
2147,Karnataka,Constituency_157,MP_Name_157,KA/874/2022-2023/50861 - Construction of Drinking Water facility,Rural Works Dept,14-05-2022,481937
2148,Karnataka,Constituency_157,MP_Name_157,KA/874/2022-2023/50861 - Construction of Drinking Water facility,National Infra Corp,23-01-2021,260128
2149,Karnataka,Constituency_157,MP_Name_157,KA/874/2022-2023/50861 - Construction of Drinking Water facility,National Infra Corp,29-08-2023,55807
2150,Karnataka,Constituency_157,MP_Name_157,KA/211/2023-2024/50862 - Construction of Health facility,Shree Constructions,22-11-2024,82113
2151,Karnataka,Constituency_157,MP_Name_157,KA/211/2023-2024/50862 - Construction of Health facility,XYZ Builders,05-08-2023,276165
2152,Gujarat,Constituency_158,MP_Name_158,GJ/941/2023-2024/50863 - Construction of Drinking Water facility,State PWD,23-08-2022,335862
2153,Gujarat,Constituency_158,MP_Name_158,GJ/828/2022-2023/50864 - Construction of Drinking Water facility,Shree Constructions,21-11-2023,124674
2154,Gujarat,Constituency_158,MP_Name_158,GJ/310/2022-2023/50865 - Construction of Drinking Water facility,Global Infra Ltd,28-05-2021,365982
2155,Gujarat,Constituency_158,MP_Name_158,GJ/310/2022-2023/50865 - Construction of Drinking Water facility,BuildWell Pvt Ltd,09-02-2021,277121
2156,Gujarat,Constituency_158,MP_Name_158,GJ/310/2022-2023/50865 - Construction of Drinking Water facility,State PWD,10-01-2021,415159
2157,Gujarat,Constituency_158,MP_Name_158,GJ/310/2022-2023/50865 - Construction of Drinking Water facility,Rural Works Dept,10-07-2022,65367
2158,West Bengal,Constituency_159,MP_Name_159,WB/518/2022-2023/50866 - Construction of Drinking Water facility,National Infra Corp,10-07-2021,207908
2159,West Bengal,Constituency_159,MP_Name_159,WB/518/2022-2023/50866 - Construction of Drinking Water facility,Rural Works Dept,10-12-2021,420277
2160,West Bengal,Constituency_159,MP_Name_159,WB/152/2022-2023/50867 - Construction of Drinking Water facility,Shree Constructions,06-09-2024,68481
2161,West Bengal,Constituency_159,MP_Name_159,WB/152/2022-2023/50867 - Construction of Drinking Water facility,Shree Constructions,06-08-2022,183756
2162,West Bengal,Constituency_159,MP_Name_159,WB/152/2022-2023/50867 - Construction of Drinking Water facility,State PWD,07-07-2024,261185
2163,West Bengal,Constituency_159,MP_Name_159,WB/450/2022-2023/50868 - Construction of Health facility,Global Infra Ltd,19-11-2023,283241
2164,West Bengal,Constituency_159,MP_Name_159,WB/450/2022-2023/50868 - Construction of Health facility,ABC Constructions,27-05-2024,197845
2165,West Bengal,Constituency_159,MP_Name_159,WB/959/2021-2022/50869 - Construction of Education facility,National Infra Corp,11-05-2023,182322
2166,West Bengal,Constituency_159,MP_Name_159,WB/959/2021-2022/50869 - Construction of Education facility,Rural Works Dept,08-10-2024,362776
2167,West Bengal,Constituency_159,MP_Name_159,WB/959/2021-2022/50869 - Construction of Education facility,State PWD,06-10-2023,414364
2168,West Bengal,Constituency_159,MP_Name_159,WB/959/2021-2022/50869 - Construction of Education facility,State PWD,22-12-2024,365985
2169,Rajasthan,Constituency_160,MP_Name_160,RJ/828/2021-2022/50870 - Construction of Sanitation facility,Global Infra Ltd,31-10-2022,388383
2170,Rajasthan,Constituency_160,MP_Name_160,RJ/828/2021-2022/50870 - Construction of Sanitation facility,Rural Works Dept,06-05-2022,496187
2171,Rajasthan,Constituency_160,MP_Name_160,RJ/828/2021-2022/50870 - Construction of Sanitation facility,Global Infra Ltd,01-04-2024,257355
2172,Rajasthan,Constituency_160,MP_Name_160,RJ/828/2021-2022/50870 - Construction of Sanitation facility,ABC Constructions,20-09-2023,339579
2173,Rajasthan,Constituency_160,MP_Name_160,RJ/482/2023-2024/50871 - Construction of Education facility,Rural Works Dept,15-07-2022,96926
2174,Rajasthan,Constituency_160,MP_Name_160,RJ/482/2023-2024/50871 - Construction of Education facility,Global Infra Ltd,27-11-2022,213711
2175,Rajasthan,Constituency_160,MP_Name_160,RJ/482/2023-2024/50871 - Construction of Education facility,Shree Constructions,25-02-2024,240803
2176,Rajasthan,Constituency_160,MP_Name_160,RJ/482/2023-2024/50871 - Construction of Education facility,Rural Works Dept,04-01-2024,462841
2177,Rajasthan,Constituency_160,MP_Name_160,RJ/148/2021-2022/50872 - Construction of Sanitation facility,Global Infra Ltd,03-02-2023,114255
2178,Rajasthan,Constituency_160,MP_Name_160,RJ/148/2021-2022/50872 - Construction of Sanitation facility,State PWD,13-04-2024,183733
2179,Rajasthan,Constituency_160,MP_Name_160,RJ/148/2021-2022/50872 - Construction of Sanitation facility,Rural Works Dept,11-05-2024,213986
2180,Rajasthan,Constituency_160,MP_Name_160,RJ/299/2021-2022/50873 - Construction of Health facility,Shree Constructions,09-10-2021,250352
2181,Rajasthan,Constituency_160,MP_Name_160,RJ/299/2021-2022/50873 - Construction of Health facility,National Infra Corp,24-09-2021,52740
2182,Rajasthan,Constituency_160,MP_Name_160,RJ/299/2021-2022/50873 - Construction of Health facility,Global Infra Ltd,11-05-2022,459999
2183,Rajasthan,Constituency_160,MP_Name_160,RJ/299/2021-2022/50873 - Construction of Health facility,Shree Constructions,15-02-2023,292420
2184,Rajasthan,Constituency_160,MP_Name_160,RJ/839/2023-2024/50874 - Construction of Health facility,Shree Constructions,22-07-2023,142066
2185,Rajasthan,Constituency_160,MP_Name_160,RJ/839/2023-2024/50874 - Construction of Health facility,XYZ Builders,07-08-2023,182924
2186,Madhya Pradesh,Constituency_161,MP_Name_161,MP/555/2023-2024/50875 - Construction of Roads facility,Global Infra Ltd,14-04-2021,59805
2187,Madhya Pradesh,Constituency_161,MP_Name_161,MP/680/2021-2022/50876 - Construction of Sanitation facility,XYZ Builders,27-11-2024,430492
2188,Madhya Pradesh,Constituency_161,MP_Name_161,MP/680/2021-2022/50876 - Construction of Sanitation facility,Shree Constructions,20-03-2023,436284
2189,Madhya Pradesh,Constituency_161,MP_Name_161,MP/486/2023-2024/50877 - Construction of Roads facility,XYZ Builders,05-03-2024,358094
2190,Tamil Nadu,Constituency_162,MP_Name_162,TN/310/2021-2022/50878 - Construction of Sanitation facility,Shree Constructions,28-11-2021,96237
2191,Tamil Nadu,Constituency_162,MP_Name_162,TN/310/2021-2022/50878 - Construction of Sanitation facility,XYZ Builders,20-09-2022,240101
2192,Tamil Nadu,Constituency_162,MP_Name_162,TN/310/2021-2022/50878 - Construction of Sanitation facility,State PWD,01-06-2022,393016
2193,Tamil Nadu,Constituency_162,MP_Name_162,TN/310/2021-2022/50878 - Construction of Sanitation facility,XYZ Builders,05-01-2023,216612
2194,Tamil Nadu,Constituency_162,MP_Name_162,TN/855/2021-2022/50879 - Construction of Sanitation facility,State PWD,09-08-2024,203955
2195,Tamil Nadu,Constituency_162,MP_Name_162,TN/132/2023-2024/50880 - Construction of Sanitation facility,Rural Works Dept,13-04-2023,164053
2196,Tamil Nadu,Constituency_162,MP_Name_162,TN/764/2021-2022/50881 - Construction of Electricity facility,National Infra Corp,01-07-2024,175245
2197,Tamil Nadu,Constituency_162,MP_Name_162,TN/929/2021-2022/50882 - Construction of Education facility,Rural Works Dept,04-05-2021,222547
2198,Tamil Nadu,Constituency_162,MP_Name_162,TN/929/2021-2022/50882 - Construction of Education facility,XYZ Builders,11-12-2024,420584
2199,Tamil Nadu,Constituency_162,MP_Name_162,TN/929/2021-2022/50882 - Construction of Education facility,Rural Works Dept,07-04-2024,441625
2200,Tamil Nadu,Constituency_162,MP_Name_162,TN/929/2021-2022/50882 - Construction of Education facility,XYZ Builders,21-07-2024,286909
2201,Tamil Nadu,Constituency_162,MP_Name_162,TN/625/2021-2022/50883 - Construction of Health facility,Rural Works Dept,27-03-2024,464704
2202,Tamil Nadu,Constituency_162,MP_Name_162,TN/625/2021-2022/50883 - Construction of Health facility,Global Infra Ltd,05-08-2023,477939
2203,Tamil Nadu,Constituency_162,MP_Name_162,TN/625/2021-2022/50883 - Construction of Health facility,National Infra Corp,20-06-2024,407819
2204,Tamil Nadu,Constituency_162,MP_Name_162,TN/625/2021-2022/50883 - Construction of Health facility,ABC Constructions,13-09-2021,204663
2205,Tamil Nadu,Constituency_162,MP_Name_162,TN/294/2021-2022/50884 - Construction of Drinking Water facility,ABC Constructions,26-12-2021,120790
2206,Tamil Nadu,Constituency_162,MP_Name_162,TN/294/2021-2022/50884 - Construction of Drinking Water facility,BuildWell Pvt Ltd,02-09-2024,495471
2207,West Bengal,Constituency_163,MP_Name_163,WB/324/2021-2022/50885 - Construction of Drinking Water facility,Global Infra Ltd,10-07-2023,450595
2208,West Bengal,Constituency_163,MP_Name_163,WB/324/2021-2022/50885 - Construction of Drinking Water facility,ABC Constructions,20-01-2022,105031
2209,West Bengal,Constituency_163,MP_Name_163,WB/107/2021-2022/50886 - Construction of Health facility,BuildWell Pvt Ltd,08-02-2021,316482
2210,West Bengal,Constituency_163,MP_Name_163,WB/107/2021-2022/50886 - Construction of Health facility,ABC Constructions,17-09-2021,249848
2211,West Bengal,Constituency_163,MP_Name_163,WB/107/2021-2022/50886 - Construction of Health facility,Global Infra Ltd,01-06-2022,434642
2212,West Bengal,Constituency_163,MP_Name_163,WB/344/2023-2024/50887 - Construction of Education facility,Global Infra Ltd,14-02-2022,101372
2213,West Bengal,Constituency_163,MP_Name_163,WB/864/2022-2023/50888 - Construction of Roads facility,Shree Constructions,01-11-2021,432444
2214,West Bengal,Constituency_163,MP_Name_163,WB/864/2022-2023/50888 - Construction of Roads facility,Rural Works Dept,22-09-2022,425142
2215,West Bengal,Constituency_163,MP_Name_163,WB/864/2022-2023/50888 - Construction of Roads facility,Global Infra Ltd,30-04-2022,210993
2216,West Bengal,Constituency_163,MP_Name_163,WB/125/2022-2023/50889 - Construction of Sanitation facility,ABC Constructions,16-10-2021,378373
2217,West Bengal,Constituency_163,MP_Name_163,WB/125/2022-2023/50889 - Construction of Sanitation facility,Rural Works Dept,25-11-2022,420140
2218,Bihar,Constituency_164,MP_Name_164,BR/903/2023-2024/50890 - Construction of Roads facility,XYZ Builders,26-03-2023,329719
2219,Bihar,Constituency_164,MP_Name_164,BR/903/2023-2024/50890 - Construction of Roads facility,Global Infra Ltd,30-01-2021,399238
2220,Bihar,Constituency_164,MP_Name_164,BR/543/2022-2023/50891 - Construction of Education facility,ABC Constructions,13-02-2024,483242
2221,Bihar,Constituency_164,MP_Name_164,BR/543/2022-2023/50891 - Construction of Education facility,Global Infra Ltd,19-08-2022,375726
2222,Bihar,Constituency_164,MP_Name_164,BR/420/2023-2024/50892 - Construction of Health facility,Shree Constructions,25-09-2022,277964
2223,Bihar,Constituency_164,MP_Name_164,BR/420/2023-2024/50892 - Construction of Health facility,Rural Works Dept,07-08-2021,481105
2224,Bihar,Constituency_164,MP_Name_164,BR/208/2022-2023/50893 - Construction of Education facility,Global Infra Ltd,07-10-2023,357881
2225,Bihar,Constituency_164,MP_Name_164,BR/208/2022-2023/50893 - Construction of Education facility,Rural Works Dept,08-09-2022,225735
2226,Bihar,Constituency_164,MP_Name_164,BR/223/2023-2024/50894 - Construction of Electricity facility,BuildWell Pvt Ltd,26-04-2024,277881
2227,Bihar,Constituency_164,MP_Name_164,BR/223/2023-2024/50894 - Construction of Electricity facility,State PWD,28-02-2021,113127
2228,Bihar,Constituency_164,MP_Name_164,BR/364/2021-2022/50895 - Construction of Education facility,State PWD,23-01-2023,347497
2229,Bihar,Constituency_164,MP_Name_164,BR/364/2021-2022/50895 - Construction of Education facility,Global Infra Ltd,12-11-2022,192190
2230,Bihar,Constituency_164,MP_Name_164,BR/830/2023-2024/50896 - Construction of Drinking Water facility,State PWD,05-12-2023,240124
2231,Bihar,Constituency_164,MP_Name_164,BR/830/2023-2024/50896 - Construction of Drinking Water facility,Shree Constructions,14-12-2024,227493
2232,Bihar,Constituency_164,MP_Name_164,BR/830/2023-2024/50896 - Construction of Drinking Water facility,Shree Constructions,20-09-2024,250566
2233,West Bengal,Constituency_165,MP_Name_165,WB/908/2021-2022/50897 - Construction of Roads facility,Rural Works Dept,08-12-2023,119542
