sr_no,state,constituency,mp_name,work,work_category,recommended_date,recommended_amount
1281,Bihar,Constituency_236,MP_Name_236,BR/715/2022-2023/51281 - Construction of Drinking Water facility,Health,01-08-2023,1817747
1282,Bihar,Constituency_236,MP_Name_236,BR/430/2023-2024/51282 - Construction of Drinking Water facility,Education,15-11-2024,1813815
1283,Bihar,Constituency_236,MP_Name_236,BR/313/2021-2022/51283 - Construction of Education facility,Education,14-06-2024,1777833
1284,West Bengal,Constituency_237,MP_Name_237,WB/339/2023-2024/51284 - Construction of Health facility,Health,23-07-2021,1275675
1285,West Bengal,Constituency_237,MP_Name_237,WB/460/2023-2024/51285 - Construction of Electricity facility,Education,25-07-2022,748642
1286,West Bengal,Constituency_237,MP_Name_237,WB/270/2023-2024/51286 - Construction of Sanitation facility,Electricity,12-03-2021,1810104
1287,West Bengal,Constituency_237,MP_Name_237,WB/721/2023-2024/51287 - Construction of Education facility,Electricity,13-11-2022,839932
1288,West Bengal,Constituency_237,MP_Name_237,WB/678/2023-2024/51288 - Construction of Roads facility,Drinking Water,03-09-2024,1371816
1289,West Bengal,Constituency_237,MP_Name_237,WB/831/2023-2024/51289 - Construction of Sanitation facility,Electricity,12-12-2024,1731093
1290,Uttar Pradesh,Constituency_238,MP_Name_238,UP/887/2021-2022/51290 - Construction of Drinking Water facility,Health,26-01-2024,1772579
1291,Uttar Pradesh,Constituency_238,MP_Name_238,UP/114/2021-2022/51291 - Construction of Roads facility,Health,23-09-2021,621843
1292,Uttar Pradesh,Constituency_238,MP_Name_238,UP/205/2022-2023/51292 - Construction of Drinking Water facility,Health,05-08-2021,732370
1293,Uttar Pradesh,Constituency_238,MP_Name_238,UP/891/2022-2023/51293 - Construction of Health facility,Sanitation,01-11-2024,1029810
1294,Uttar Pradesh,Constituency_238,MP_Name_238,UP/934/2023-2024/51294 - Construction of Health facility,Education,21-10-2021,1139014
1295,Uttar Pradesh,Constituency_238,MP_Name_238,UP/779/2023-2024/51295 - Construction of Health facility,Health,06-04-2023,1101571
1296,Uttar Pradesh,Constituency_238,MP_Name_238,UP/931/2021-2022/51296 - Construction of Health facility,Health,23-06-2023,963016
1297,Uttar Pradesh,Constituency_238,MP_Name_238,UP/394/2021-2022/51297 - Construction of Drinking Water facility,Education,25-08-2021,650109
1298,Karnataka,Constituency_239,MP_Name_239,KA/281/2023-2024/51298 - Construction of Health facility,Health,22-10-2024,1082729
1299,Karnataka,Constituency_239,MP_Name_239,KA/917/2021-2022/51299 - Construction of Drinking Water facility,Sanitation,08-10-2023,1330779
1300,Karnataka,Constituency_239,MP_Name_239,KA/831/2023-2024/51300 - Construction of Electricity facility,Electricity,27-02-2024,904610
1301,Karnataka,Constituency_239,MP_Name_239,KA/800/2022-2023/51301 - Construction of Roads facility,Sanitation,21-02-2022,819460
1302,Karnataka,Constituency_239,MP_Name_239,KA/157/2022-2023/51302 - Construction of Health facility,Sanitation,07-05-2022,589248
1303,Karnataka,Constituency_239,MP_Name_239,KA/249/2023-2024/51303 - Construction of Health facility,Education,25-02-2022,619805
1304,Delhi,Constituency_240,MP_Name_240,DL/199/2023-2024/51304 - Construction of Drinking Water facility,Sanitation,02-09-2022,1421839
1305,Delhi,Constituency_240,MP_Name_240,DL/163/2022-2023/51305 - Construction of Electricity facility,Roads,27-01-2021,1231539
1306,Delhi,Constituency_240,MP_Name_240,DL/370/2021-2022/51306 - Construction of Roads facility,Education,09-04-2023,1538996
1307,Madhya Pradesh,Constituency_241,MP_Name_241,MP/219/2021-2022/51307 - Construction of Education facility,Roads,06-02-2021,500582
1308,Madhya Pradesh,Constituency_241,MP_Name_241,MP/210/2022-2023/51308 - Construction of Drinking Water facility,Roads,02-03-2023,1190083
1309,Madhya Pradesh,Constituency_241,MP_Name_241,MP/263/2023-2024/51309 - Construction of Health facility,Roads,08-07-2022,1653888
1310,Madhya Pradesh,Constituency_241,MP_Name_241,MP/575/2021-2022/51310 - Construction of Roads facility,Roads,20-02-2022,1192669
1311,Madhya Pradesh,Constituency_241,MP_Name_241,MP/529/2023-2024/51311 - Construction of Drinking Water facility,Drinking Water,04-02-2024,778234
1312,Madhya Pradesh,Constituency_241,MP_Name_241,MP/644/2023-2024/51312 - Construction of Roads facility,Health,28-10-2021,923586
1313,Maharashtra,Constituency_242,MP_Name_242,MH/101/2022-2023/51313 - Construction of Electricity facility,Roads,07-02-2023,1138921
1314,Maharashtra,Constituency_242,MP_Name_242,MH/237/2022-2023/51314 - Construction of Education facility,Sanitation,24-12-2021,1163877
1315,Maharashtra,Constituency_242,MP_Name_242,MH/775/2021-2022/51315 - Construction of Education facility,Roads,27-07-2024,1071462
1316,Maharashtra,Constituency_242,MP_Name_242,MH/582/2022-2023/51316 - Construction of Education facility,Sanitation,02-04-2023,1980053
1317,Maharashtra,Constituency_243,MP_Name_243,MH/311/2021-2022/51317 - Construction of Education facility,Electricity,09-11-2021,1743566
1318,Maharashtra,Constituency_243,MP_Name_243,MH/418/2022-2023/51318 - Construction of Sanitation facility,Roads,29-03-2024,579671
1319,Maharashtra,Constituency_243,MP_Name_243,MH/857/2022-2023/51319 - Construction of Electricity facility,Electricity,02-02-2024,1834102
1320,Maharashtra,Constituency_243,MP_Name_243,MH/194/2021-2022/51320 - Construction of Sanitation facility,Education,24-12-2021,714468
1321,Maharashtra,Constituency_243,MP_Name_243,MH/475/2021-2022/51321 - Construction of Electricity facility,Health,28-07-2022,1443214
1322,Bihar,Constituency_244,MP_Name_244,BR/144/2021-2022/51322 - Construction of Drinking Water facility,Electricity,24-08-2022,649732
1323,Bihar,Constituency_244,MP_Name_244,BR/689/2021-2022/51323 - Construction of Sanitation facility,Sanitation,25-02-2022,1660617
1324,Bihar,Constituency_244,MP_Name_244,BR/592/2023-2024/51324 - Construction of Education facility,Sanitation,22-06-2024,1531388
1325,Bihar,Constituency_244,MP_Name_244,BR/709/2021-2022/51325 - Construction of Roads facility,Education,25-02-2023,1642992
1326,Bihar,Constituency_244,MP_Name_244,BR/442/2022-2023/51326 - Construction of Drinking Water facility,Sanitation,08-02-2023,808785
1327,Rajasthan,Constituency_245,MP_Name_245,RJ/634/2022-2023/51327 - Construction of Electricity facility,Roads,12-07-2022,1572169
1328,Rajasthan,Constituency_245,MP_Name_245,RJ/740/2021-2022/51328 - Construction of Health facility,Roads,18-03-2021,1113282
1329,Rajasthan,Constituency_245,MP_Name_245,RJ/568/2022-2023/51329 - Construction of Roads facility,Education,28-11-2023,983491
1330,Rajasthan,Constituency_245,MP_Name_245,RJ/824/2023-2024/51330 - Construction of Drinking Water facility,Health,31-03-2023,916547
1331,Rajasthan,Constituency_245,MP_Name_245,RJ/852/2021-2022/51331 - Construction of Drinking Water facility,Roads,16-12-2021,633605
